N,evidences_per_t,edge_per_t,T,epsilon_estimated,time,num_epochs,real_epsilon,mu,rho,distance_epsilon,early_stopping
100,8,1,16,0.39466673853582024,0.02668309211730957,77,0.2988198234786075,0.32896974144961255,16,0.09584691505721271,77
100,8,1,32,0.37034878243788794,0.031136751174926758,73,0.2988198234786075,0.32896974144961255,16,0.07152895895928041,73
100,8,1,64,0.30589417921893913,0.028275251388549805,59,0.2988198234786075,0.32896974144961255,16,0.007074355740331606,59
100,8,1,128,0.3050604695678688,0.022492170333862305,59,0.2988198234786075,0.32896974144961255,16,0.006240646089261281,59
100,8,1,256,0.3315020093463631,0.022111177444458008,62,0.2988198234786075,0.32896974144961255,16,0.032682185867755564,62
100,8,4,16,0.29526033524904877,0.025879859924316406,57,0.2988198234786075,0.32896974144961255,16,0.0035594882295587604,57
100,8,4,32,0.32603282146958174,0.02846240997314453,62,0.2988198234786075,0.32896974144961255,16,0.027212997990974208,62
100,8,4,64,0.30485839614183025,0.024588346481323242,59,0.2988198234786075,0.32896974144961255,16,0.006038572663222719,59
100,8,4,128,0.297096493007558,0.02040696144104004,57,0.2988198234786075,0.32896974144961255,16,0.0017233304710495,57
100,8,4,256,0.29951154865657337,0.026794910430908203,58,0.2988198234786075,0.32896974144961255,16,0.0006917251779658407,58
100,8,16,16,0.31825025464925416,0.027832984924316406,61,0.2988198234786075,0.32896974144961255,16,0.019430431170646634,61
100,8,16,32,0.305648431438158,0.022104740142822266,59,0.2988198234786075,0.32896974144961255,16,0.006828607959550481,59
100,8,16,64,0.2998195128070177,0.02144336700439453,58,0.2988198234786075,0.32896974144961255,16,0.0009996893284101582,58
100,8,16,128,0.30230324676350323,0.02516770362854004,59,0.2988198234786075,0.32896974144961255,16,0.0034834232848957036,59
100,8,16,256,0.2899412817272151,0.029647111892700195,56,0.2988198234786075,0.32896974144961255,16,0.00887854175139241,56
100,8,64,16,0.3042123879048711,0.02146148681640625,59,0.2988198234786075,0.32896974144961255,16,0.005392564426263569,59
100,8,64,32,0.2960933822627199,0.027573823928833008,57,0.2988198234786075,0.32896974144961255,16,0.0027264412158876095,57
100,8,64,64,0.3021829881074143,0.029557228088378906,59,0.2988198234786075,0.32896974144961255,16,0.0033631646288067585,59
100,8,64,128,0.2973456232918807,0.03154611587524414,58,0.2988198234786075,0.32896974144961255,16,0.0014742001867268373,58
100,8,64,256,0.3019005767381418,0.04375767707824707,59,0.2988198234786075,0.32896974144961255,16,0.0030807532595342746,59
100,8,1,16,0.3786542169319751,0.025657176971435547,69,0.36091838810028715,0.11404159574304218,16,0.01773582883168795,69
100,8,1,32,0.4238495767269295,0.03803253173828125,81,0.36091838810028715,0.11404159574304218,16,0.06293118862664238,81
100,8,1,64,0.3241084874060477,0.025499343872070312,62,0.36091838810028715,0.11404159574304218,16,0.03680990069423945,62
100,8,1,128,0.4032727120763189,0.026420116424560547,75,0.36091838810028715,0.11404159574304218,16,0.04235432397603173,75
100,8,1,256,0.34183515145424126,0.02871394157409668,63,0.36091838810028715,0.11404159574304218,16,0.019083236646045887,63
100,8,4,16,0.3495940285482947,0.02943110466003418,63,0.36091838810028715,0.11404159574304218,16,0.011324359551992458,63
100,8,4,32,0.3916903417272538,0.02596735954284668,74,0.36091838810028715,0.11404159574304218,16,0.030771953626966664,74
100,8,4,64,0.36123445558309253,0.023637056350708008,60,0.36091838810028715,0.11404159574304218,16,0.0003160674828053822,60
100,8,4,128,0.3630593086214214,0.0285031795501709,59,0.36091838810028715,0.11404159574304218,16,0.0021409205211342375,59
100,8,4,256,0.3633927830066009,0.02745795249938965,59,0.36091838810028715,0.11404159574304218,16,0.002474394906313737,59
100,8,16,16,0.3600716697879836,0.021010160446166992,60,0.36091838810028715,0.11404159574304218,16,0.0008467183123035404,60
100,8,16,32,0.36451796834423406,0.025393247604370117,60,0.36091838810028715,0.11404159574304218,16,0.0035995802439469093,60
100,8,16,64,0.3583121476315059,0.029605388641357422,60,0.36091838810028715,0.11404159574304218,16,0.0026062404687812735,60
100,8,16,128,0.35380797286934346,0.027607440948486328,60,0.36091838810028715,0.11404159574304218,16,0.00711041523094369,60
100,8,16,256,0.3596235952384986,0.030326366424560547,67,0.36091838810028715,0.11404159574304218,16,0.001294792861788574,67
100,8,64,16,0.36686955785744296,0.03033924102783203,60,0.36091838810028715,0.11404159574304218,16,0.005951169757155816,60
100,8,64,32,0.3631086359750404,0.031185388565063477,66,0.36091838810028715,0.11404159574304218,16,0.0021902478747532483,66
100,8,64,64,0.36204889713921107,0.02986907958984375,68,0.36091838810028715,0.11404159574304218,16,0.0011305090389239214,68
100,8,64,128,0.3581181963484202,0.04370832443237305,68,0.36091838810028715,0.11404159574304218,16,0.002800191751866965,68
100,8,64,256,0.3567922845839342,0.04988384246826172,72,0.36091838810028715,0.11404159574304218,16,0.0041261035163529525,72
100,8,1,16,0.2236174458314067,0.019526004791259766,52,0.2510325944340234,0.4680988652404302,16,0.027415148602616735,52
100,8,1,32,0.1981744362083679,0.027245283126831055,59,0.2510325944340234,0.4680988652404302,16,0.05285815822565554,59
100,8,1,64,0.2737244368366966,0.08071112632751465,201,0.2510325944340234,0.4680988652404302,16,0.02269184240267319,201
100,8,1,128,0.24877934826349438,0.0834648609161377,201,0.2510325944340234,0.4680988652404302,16,0.0022532461705290496,201
100,8,1,256,0.22162341341540706,0.025820493698120117,53,0.2510325944340234,0.4680988652404302,16,0.029409181018616365,53
100,8,4,16,0.21796159300467224,0.024290800094604492,54,0.2510325944340234,0.4680988652404302,16,0.03307100142935118,54
100,8,4,32,0.2554932133732809,0.08228564262390137,201,0.2510325944340234,0.4680988652404302,16,0.004460618939257477,201
100,8,4,64,0.26778418889897665,0.08651971817016602,201,0.2510325944340234,0.4680988652404302,16,0.016751594464953223,201
100,8,4,128,0.2536066740430345,0.08534026145935059,201,0.2510325944340234,0.4680988652404302,16,0.0025740796090110707,201
100,8,4,256,0.25397212428632493,0.08779025077819824,201,0.2510325944340234,0.4680988652404302,16,0.0029395298523015034,201
100,8,16,16,0.25504344145399394,0.08831334114074707,201,0.2510325944340234,0.4680988652404302,16,0.004010847019970509,201
100,8,16,32,0.24830503133191037,0.08898687362670898,201,0.2510325944340234,0.4680988652404302,16,0.0027275631021130564,201
100,8,16,64,0.24600119914209678,0.08729743957519531,201,0.2510325944340234,0.4680988652404302,16,0.005031395291926644,201
100,8,16,128,0.2492005039219383,0.09590911865234375,201,0.2510325944340234,0.4680988652404302,16,0.0018320905120851327,201
100,8,16,256,0.25176015448737704,0.10002732276916504,201,0.2510325944340234,0.4680988652404302,16,0.0007275600533536153,201
100,8,64,16,0.25035469082288087,0.08871269226074219,201,0.2510325944340234,0.4680988652404302,16,0.0006779036111425607,201
100,8,64,32,0.24899818121482611,0.08633995056152344,201,0.2510325944340234,0.4680988652404302,16,0.002034413219197312,201
100,8,64,64,0.24729298907339767,0.09846758842468262,201,0.2510325944340234,0.4680988652404302,16,0.0037396053606257584,201
100,8,64,128,0.23364592819740024,0.11684489250183105,201,0.2510325944340234,0.4680988652404302,16,0.01738666623662319,201
100,8,64,256,0.25297854816956133,0.1483745574951172,201,0.2510325944340234,0.4680988652404302,16,0.0019459537355379086,201
100,8,1,16,0.5143667923355245,0.03885364532470703,101,0.48297992944939344,0.16347943820203398,16,0.03138686288613107,101
100,8,1,32,0.49254321675047935,0.04695296287536621,100,0.48297992944939344,0.16347943820203398,16,0.00956328730108591,100
100,8,1,64,0.5194308859689499,0.03510546684265137,100,0.48297992944939344,0.16347943820203398,16,0.03645095651955649,100
100,8,1,128,0.5117783868715134,0.04014754295349121,103,0.48297992944939344,0.16347943820203398,16,0.028798457422120005,103
100,8,1,256,0.4718446897607905,0.03525805473327637,88,0.48297992944939344,0.16347943820203398,16,0.011135239688602916,88
100,8,4,16,0.49756163462918673,0.032210350036621094,94,0.48297992944939344,0.16347943820203398,16,0.014581705179793292,94
100,8,4,32,0.4980563772089525,0.04175448417663574,97,0.48297992944939344,0.16347943820203398,16,0.015076447759559075,97
100,8,4,64,0.4750241461141281,0.03716850280761719,93,0.48297992944939344,0.16347943820203398,16,0.007955783335265365,93
100,8,4,128,0.4809259215089989,0.03764748573303223,96,0.48297992944939344,0.16347943820203398,16,0.0020540079403945644,96
100,8,4,256,0.49481008843515956,0.04599642753601074,104,0.48297992944939344,0.16347943820203398,16,0.011830158985766115,104
100,8,16,16,0.4890161001665442,0.03431963920593262,95,0.48297992944939344,0.16347943820203398,16,0.006036170717150735,95
100,8,16,32,0.4905833246311953,0.04470419883728027,99,0.48297992944939344,0.16347943820203398,16,0.007603395181801864,99
100,8,16,64,0.47600280270476514,0.03953742980957031,97,0.48297992944939344,0.16347943820203398,16,0.006977126744628304,97
100,8,16,128,0.47001630487987867,0.04312777519226074,100,0.48297992944939344,0.16347943820203398,16,0.012963624569514776,100
100,8,16,256,0.47804461130970943,0.05255603790283203,104,0.48297992944939344,0.16347943820203398,16,0.0049353181396840085,104
100,8,64,16,0.4738275542309557,0.04317450523376465,96,0.48297992944939344,0.16347943820203398,16,0.009152375218437758,96
100,8,64,32,0.4906704292569862,0.049668073654174805,106,0.48297992944939344,0.16347943820203398,16,0.007690499807592732,106
100,8,64,64,0.4808701454860975,0.05245471000671387,105,0.48297992944939344,0.16347943820203398,16,0.0021097839632959192,105
100,8,64,128,0.47480644100969616,0.061995744705200195,107,0.48297992944939344,0.16347943820203398,16,0.008173488439697285,107
100,8,64,256,0.4891349675305357,0.09101390838623047,117,0.48297992944939344,0.16347943820203398,16,0.006155038081142261,117
100,8,1,16,0.15762597526296368,0.034297943115234375,81,0.10327267047916805,0.3153240228301541,16,0.05435330478379563,81
100,8,1,32,0.08541187635172996,0.055133819580078125,144,0.10327267047916805,0.3153240228301541,16,0.017860794127438087,144
100,8,1,64,0.0860757817580971,0.05861520767211914,143,0.10327267047916805,0.3153240228301541,16,0.017196888721070946,143
100,8,1,128,0.1203625822141111,0.04013848304748535,106,0.10327267047916805,0.3153240228301541,16,0.01708991173494305,106
100,8,1,256,0.09359825085201244,0.0590357780456543,136,0.10327267047916805,0.3153240228301541,16,0.009674419627155609,136
100,8,4,16,0.09399010298745933,0.05053567886352539,136,0.10327267047916805,0.3153240228301541,16,0.00928256749170872,136
100,8,4,32,0.11089363573916748,0.05536842346191406,117,0.10327267047916805,0.3153240228301541,16,0.007620965259999432,117
100,8,4,64,0.12222471842433369,0.04043221473693848,108,0.10327267047916805,0.3153240228301541,16,0.01895204794516564,108
100,8,4,128,0.10209933701382971,0.055789947509765625,127,0.10327267047916805,0.3153240228301541,16,0.001173333465338336,127
100,8,4,256,0.10185184852141087,0.04956769943237305,126,0.10327267047916805,0.3153240228301541,16,0.0014208219577571818,126
100,8,16,16,0.08249459485612287,0.06106305122375488,130,0.10327267047916805,0.3153240228301541,16,0.020778075623045178,130
100,8,16,32,0.10438482927845817,0.048329830169677734,123,0.10327267047916805,0.3153240228301541,16,0.0011121587992901222,123
100,8,16,64,0.1034270255136555,0.05976581573486328,125,0.10327267047916805,0.3153240228301541,16,0.00015435503448744947,125
100,8,16,128,0.10424766508065982,0.053771018981933594,124,0.10327267047916805,0.3153240228301541,16,0.000974994601491766,124
100,8,16,256,0.10227536982517926,0.06332826614379883,125,0.10327267047916805,0.3153240228301541,16,0.0009973006539887863,125
100,8,64,16,0.09323741522395362,0.06543111801147461,137,0.10327267047916805,0.3153240228301541,16,0.010035255255214426,137
100,8,64,32,0.09905839572293786,0.05121898651123047,125,0.10327267047916805,0.3153240228301541,16,0.0042142747562301935,125
100,8,64,64,0.09917117512054863,0.059659481048583984,122,0.10327267047916805,0.3153240228301541,16,0.0041014953586194225,122
100,8,64,128,0.10215027324161292,0.07423806190490723,115,0.10327267047916805,0.3153240228301541,16,0.0011223972375551255,115
100,8,64,256,0.10153693979868915,0.0831003189086914,115,0.10327267047916805,0.3153240228301541,16,0.0017357306804789002,115
100,8,1,16,0.3934090146097221,0.0339052677154541,77,0.40776845988705784,0.4812309418193943,16,0.014359445277335736,77
100,8,1,32,0.40913110081510456,0.03259587287902832,75,0.40776845988705784,0.4812309418193943,16,0.001362640928046721,75
100,8,1,64,0.4464404716608906,0.030971050262451172,85,0.40776845988705784,0.4812309418193943,16,0.03867201177383278,85
100,8,1,128,0.4202335461558733,0.039337158203125,82,0.40776845988705784,0.4812309418193943,16,0.012465086268815484,82
100,8,1,256,0.42193392217235126,0.03293776512145996,82,0.40776845988705784,0.4812309418193943,16,0.014165462285293418,82
100,8,4,16,0.4538176922224983,0.033037424087524414,86,0.40776845988705784,0.4812309418193943,16,0.04604923233544045,86
100,8,4,32,0.425309731157784,0.039806365966796875,83,0.40776845988705784,0.4812309418193943,16,0.017541271270726133,83
100,8,4,64,0.3895552982923994,0.027303218841552734,74,0.40776845988705784,0.4812309418193943,16,0.018213161594658467,74
100,8,4,128,0.417744885470455,0.03209066390991211,82,0.40776845988705784,0.4812309418193943,16,0.009976425583397175,82
100,8,4,256,0.4040117390455193,0.042044639587402344,82,0.40776845988705784,0.4812309418193943,16,0.0037567208415385522,82
100,8,16,16,0.3987927438934992,0.028718233108520508,77,0.40776845988705784,0.4812309418193943,16,0.00897571599355862,77
100,8,16,32,0.41064104420810693,0.034607648849487305,81,0.40776845988705784,0.4812309418193943,16,0.0028725843210490876,81
100,8,16,64,0.392368296785936,0.038927555084228516,78,0.40776845988705784,0.4812309418193943,16,0.015400163101121855,78
100,8,16,128,0.4079889028292978,0.03301596641540527,85,0.40776845988705784,0.4812309418193943,16,0.0002204429422399401,85
100,8,16,256,0.4114830200120877,0.0464024543762207,89,0.40776845988705784,0.4812309418193943,16,0.0037145601250298532,89
100,8,64,16,0.4016392171491964,0.03436923027038574,80,0.40776845988705784,0.4812309418193943,16,0.006129242737861418,80
100,8,64,32,0.41537968864757485,0.03762531280517578,86,0.40776845988705784,0.4812309418193943,16,0.007611228760517008,86
100,8,64,64,0.41093133772968965,0.047533273696899414,86,0.40776845988705784,0.4812309418193943,16,0.003162877842631806,86
100,8,64,128,0.4060124361392642,0.049619197845458984,90,0.40776845988705784,0.4812309418193943,16,0.0017560237477936558,90
100,8,64,256,0.40577629853858316,0.059903621673583984,89,0.40776845988705784,0.4812309418193943,16,0.001992161348474686,89
100,8,1,16,0.11818080460782325,0.04561042785644531,105,0.11188527666461434,0.47226136935508156,16,0.006295527943208909,105
100,8,1,32,0.14992210913203333,0.0318756103515625,90,0.11188527666461434,0.47226136935508156,16,0.038036832467418985,90
100,8,1,64,0.08950141405275962,0.06450915336608887,144,0.11188527666461434,0.47226136935508156,16,0.022383862611854724,144
100,8,1,128,0.12377233057191835,0.040538787841796875,106,0.11188527666461434,0.47226136935508156,16,0.011887053907304004,106
100,8,1,256,0.08978324901692827,0.06361579895019531,141,0.11188527666461434,0.47226136935508156,16,0.022102027647686068,141
100,8,4,16,0.07558527468117716,0.05294919013977051,135,0.11188527666461434,0.47226136935508156,16,0.03630000198343718,135
100,8,4,32,0.1034175382302743,0.05340409278869629,124,0.11188527666461434,0.47226136935508156,16,0.008467738434340039,124
100,8,4,64,0.11845030571783473,0.04654574394226074,109,0.11188527666461434,0.47226136935508156,16,0.0065650290532203864,109
100,8,4,128,0.1063875047906342,0.05226922035217285,121,0.11188527666461434,0.47226136935508156,16,0.005497771873980137,121
100,8,4,256,0.11524224500109673,0.05087471008300781,112,0.11188527666461434,0.47226136935508156,16,0.0033569683364823855,112
100,8,16,16,0.10124762737363695,0.05168461799621582,129,0.11188527666461434,0.47226136935508156,16,0.010637649290977394,129
100,8,16,32,0.13563455729919258,0.04205489158630371,96,0.11188527666461434,0.47226136935508156,16,0.023749280634578235,96
100,8,16,64,0.11474100596059375,0.0523676872253418,114,0.11188527666461434,0.47226136935508156,16,0.002855729295979409,114
100,8,16,128,0.11318960617255029,0.05373740196228027,113,0.11188527666461434,0.47226136935508156,16,0.0013043295079359501,113
100,8,16,256,0.1085570864959747,0.05498552322387695,114,0.11188527666461434,0.47226136935508156,16,0.0033281901686396387,114
100,8,64,16,0.11111727994154537,0.05499839782714844,117,0.11188527666461434,0.47226136935508156,16,0.0007679967230689727,117
100,8,64,32,0.10974553245666606,0.05296134948730469,118,0.11188527666461434,0.47226136935508156,16,0.0021397442079482826,118
100,8,64,64,0.11123632591807757,0.055370330810546875,113,0.11188527666461434,0.47226136935508156,16,0.0006489507465367722,113
100,8,64,128,0.11258045016665891,0.05831742286682129,107,0.11188527666461434,0.47226136935508156,16,0.000695173502044566,107
100,8,64,256,0.11373536464327738,0.07884764671325684,101,0.11188527666461434,0.47226136935508156,16,0.0018500879786630398,101
100,8,1,16,0.22662233995783676,0.019942760467529297,50,0.20275382232118766,0.3661131837504004,16,0.0238685176366491,50
100,8,1,32,0.19339598444347006,0.024079322814941406,59,0.20275382232118766,0.3661131837504004,16,0.0093578378777176,59
100,8,1,64,0.24551105678296356,0.0801093578338623,201,0.20275382232118766,0.3661131837504004,16,0.0427572344617759,201
100,8,1,128,0.20963750514654497,0.025463342666625977,57,0.20275382232118766,0.3661131837504004,16,0.006883682825357312,57
100,8,1,256,0.2018433534936423,0.020452022552490234,58,0.20275382232118766,0.3661131837504004,16,0.0009104688275453632,58
100,8,4,16,0.1996714320166916,0.02090144157409668,59,0.20275382232118766,0.3661131837504004,16,0.0030823903044960577,59
100,8,4,32,0.1961931663763151,0.027024030685424805,59,0.20275382232118766,0.3661131837504004,16,0.006560655944872568,59
100,8,4,64,0.20916496034430973,0.024503707885742188,57,0.20275382232118766,0.3661131837504004,16,0.0064111380231220705,57
100,8,4,128,0.1998908202774045,0.022700071334838867,59,0.20275382232118766,0.3661131837504004,16,0.002863002043783147,59
100,8,4,256,0.2033694443185013,0.021300792694091797,58,0.20275382232118766,0.3661131837504004,16,0.0006156219973136312,58
100,8,16,16,0.20396339807646355,0.027069568634033203,58,0.20275382232118766,0.3661131837504004,16,0.001209575755275888,58
100,8,16,32,0.2077000895896328,0.026660680770874023,57,0.20275382232118766,0.3661131837504004,16,0.004946267268445131,57
100,8,16,64,0.20359428861548792,0.022061824798583984,58,0.20275382232118766,0.3661131837504004,16,0.0008404662943002628,58
100,8,16,128,0.20885666254660915,0.022308349609375,57,0.20275382232118766,0.3661131837504004,16,0.006102840225421485,57
100,8,16,256,0.20146572001822602,0.032774925231933594,58,0.20275382232118766,0.3661131837504004,16,0.0012881023029616412,58
100,8,64,16,0.19173203822912144,0.023538827896118164,59,0.20275382232118766,0.3661131837504004,16,0.011021784092066222,59
100,8,64,32,0.1986361969846384,0.027359724044799805,59,0.20275382232118766,0.3661131837504004,16,0.0041176253365492466,59
100,8,64,64,0.20776125224436293,0.031206846237182617,57,0.20275382232118766,0.3661131837504004,16,0.005007429923175266,57
100,8,64,128,0.20301901726806793,0.030656814575195312,58,0.20275382232118766,0.3661131837504004,16,0.000265194946880265,58
