,epsilon,distance_epsilon,mu,distance_mu,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
199,0.2657,0.06430000000000002,0.39,0.04999999999999988,16.33732318878174,0.33,0.4399999999999999,100,100,1,1,200
200,0.1986,0.028599999999999987,0.88,0.28,18.697530031204224,0.17,0.6,100,100,16,1,200
201,0.329,0.08100000000000002,0.46,0.13999999999999996,11.488911390304565,0.41000000000000003,0.6,100,100,1,1,200
202,0.3049,0.014899999999999969,0.41000000000000003,0.21000000000000005,22.37129855155945,0.29000000000000004,0.19999999999999998,100,100,8,1,200
203,0.35750000000000004,0.012499999999999956,0.54,0.3400000000000001,22.032957315444946,0.37,0.19999999999999998,100,100,16,1,200
204,0.4093,0.0007000000000000339,0.2,0.4799999999999999,21.374160766601562,0.41000000000000003,0.6799999999999999,100,100,8,1,200
205,0.42150000000000004,0.02849999999999997,0.51,0.08999999999999997,22.724265336990356,0.45,0.6,100,100,4,1,200
206,0.1331,0.036900000000000016,0.96,0.20000000000000007,14.79567575454712,0.17,0.7599999999999999,100,100,1,1,200
207,0.45330000000000004,0.003300000000000025,0.25,0.42999999999999994,21.416107177734375,0.45,0.6799999999999999,100,100,16,1,200
208,0.47300000000000003,0.02300000000000002,0.21,0.30999999999999994,18.393784046173096,0.45,0.5199999999999999,100,100,8,1,200
209,0.4661,0.016100000000000003,0.04,0.31999999999999995,16.351444244384766,0.45,0.35999999999999993,100,100,1,1,200
210,0.3043,0.10570000000000002,0.71,0.6699999999999999,23.359009265899658,0.41000000000000003,0.04,100,100,8,1,200
211,0.3849,0.06509999999999999,0.74,0.62,22.022531747817993,0.45,0.12,100,100,4,1,200
212,0.2409,0.009099999999999997,0.1,0.33999999999999986,17.502302408218384,0.25,0.4399999999999999,100,100,16,1,200
213,0.308,0.09799999999999998,0.97,0.53,18.231133460998535,0.21000000000000002,0.4399999999999999,100,100,16,1,200
214,0.3387,0.031299999999999994,0.48,0.3599999999999999,19.33833336830139,0.37,0.8399999999999999,100,100,8,1,200
215,0.38470000000000004,0.014700000000000046,0.28,0.47999999999999987,22.52961301803589,0.37,0.7599999999999999,100,100,16,1,200
216,0.47040000000000004,0.06040000000000001,0.41000000000000003,0.18999999999999995,15.442816972732544,0.41000000000000003,0.6,100,100,1,1,200
217,0.3144,0.024399999999999977,0.29,0.22999999999999993,18.19780421257019,0.29000000000000004,0.5199999999999999,100,100,8,1,200
218,0.0874,0.0374,0.75,0.3100000000000001,19.54938507080078,0.05,0.4399999999999999,100,100,16,1,200
219,0.38580000000000003,0.015800000000000036,0.64,0.36000000000000004,14.23397946357727,0.37,0.27999999999999997,100,100,1,1,200
220,0.33280000000000004,0.07719999999999999,0.58,0.17999999999999994,21.16519260406494,0.41000000000000003,0.7599999999999999,100,100,8,1,200
221,0.38530000000000003,0.0247,0.53,0.25000000000000006,14.985360860824585,0.41000000000000003,0.27999999999999997,100,100,1,1,200
222,0.3019,0.0519,0.08,0.19999999999999996,20.21624994277954,0.25,0.27999999999999997,100,100,4,1,200
223,0.4423,0.007699999999999985,0.6900000000000001,0.4100000000000001,17.903966903686523,0.45,0.27999999999999997,100,100,4,1,200
224,0.2132,0.0832,0.71,0.030000000000000027,18.592101573944092,0.13,0.6799999999999999,100,100,8,1,200
225,0.3234,0.006599999999999995,0.87,0.5900000000000001,20.872411012649536,0.33,0.27999999999999997,100,100,4,1,200
226,0.3937,0.10369999999999996,0.88,0.28,21.367155075073242,0.29000000000000004,0.6,100,100,8,1,200
227,0.17120000000000002,0.0012000000000000066,0.19,0.16999999999999993,17.456793308258057,0.17,0.35999999999999993,100,100,4,1,200
228,0.3912,0.021199999999999997,0.2,0.39999999999999997,20.275242805480957,0.37,0.6,100,100,16,1,200
229,0.4581,0.048099999999999976,0.28,0.3999999999999999,14.069907903671265,0.41000000000000003,0.6799999999999999,100,100,1,1,200
230,0.32130000000000003,0.008699999999999986,0.87,0.27,16.299026012420654,0.33,0.6,100,100,1,1,200
231,0.029500000000000002,0.0205,0.92,0.88,19.346369743347168,0.05,0.04,100,100,4,1,200
232,0.4591,0.009099999999999997,0.5,0.30000000000000004,23.380632162094116,0.45,0.19999999999999998,100,100,8,1,200
233,0.4218,0.011799999999999977,0.29,0.22999999999999993,17.99698543548584,0.41000000000000003,0.5199999999999999,100,100,16,1,200
234,0.1464,0.056400000000000006,0.1,0.82,20.215214252471924,0.09,0.9199999999999999,100,100,8,1,200
235,0.37270000000000003,0.0373,0.3,0.4599999999999999,18.554659128189087,0.41000000000000003,0.7599999999999999,100,100,16,1,200
236,0.1587,0.028700000000000003,0.15,0.7699999999999999,17.358736276626587,0.13,0.9199999999999999,100,100,8,1,200
237,0.2043,0.005700000000000011,0.51,0.31000000000000005,18.435003519058228,0.21000000000000002,0.19999999999999998,100,100,16,1,200
238,0.3371,0.07290000000000002,0.06,0.06,11.613264560699463,0.41000000000000003,0.12,100,100,1,1,200
239,0.0959,0.0059000000000000025,0.16,0.5199999999999999,16.607341289520264,0.09,0.6799999999999999,100,100,4,1,200
240,0.44160000000000005,0.07160000000000005,0.81,0.4500000000000001,11.18637466430664,0.37,0.35999999999999993,100,100,4,1,200
241,0.2827,0.03270000000000001,0.62,0.58,7.863242864608765,0.25,0.04,100,100,1,1,200
242,0.2904,0.039600000000000024,0.71,0.51,11.254471063613892,0.33,0.19999999999999998,100,100,4,1,200
243,0.2914,0.0013999999999999568,0.32,0.11999999999999988,16.271600246429443,0.29000000000000004,0.4399999999999999,100,100,16,1,200
244,0.3078,0.06219999999999998,0.3,0.26,9.926345586776733,0.37,0.04,100,100,1,1,200
245,0.328,0.0020000000000000018,0.21,0.010000000000000009,12.99858808517456,0.33,0.19999999999999998,100,100,4,1,200
246,0.24880000000000002,0.0388,0.8300000000000001,0.15000000000000013,11.630375146865845,0.21000000000000002,0.6799999999999999,100,100,4,1,200
247,0.31820000000000004,0.13179999999999997,0.74,0.17999999999999994,13.175301790237427,0.45,0.9199999999999999,100,100,16,1,200
248,0.3775,0.007500000000000007,0.45,0.22999999999999993,15.615444898605347,0.37,0.6799999999999999,100,100,8,1,200
249,0.3038,0.1338,0.9500000000000001,0.7500000000000001,12.889266967773438,0.17,0.19999999999999998,100,100,16,1,200
250,0.3462,0.09620000000000001,0.73,0.050000000000000044,7.913820743560791,0.25,0.6799999999999999,100,100,1,1,200
251,0.0308,0.019200000000000002,0.43,0.009999999999999898,13.468177318572998,0.05,0.4399999999999999,100,100,16,1,200
252,0.4858,0.07579999999999998,0.12,0.07999999999999999,10.75517463684082,0.41000000000000003,0.04,100,100,1,1,200
253,0.1683,0.12170000000000003,0.22,0.13999999999999993,13.493741512298584,0.29000000000000004,0.35999999999999993,100,100,8,1,200
254,0.2974,0.08739999999999998,0.59,0.07000000000000006,12.078144550323486,0.21000000000000002,0.5199999999999999,100,100,8,1,200
255,0.1661,0.03609999999999999,0.23,0.030000000000000027,8.664629220962524,0.13,0.19999999999999998,100,100,1,1,200
256,0.1557,0.0257,0.17,0.18999999999999992,9.219054698944092,0.13,0.35999999999999993,100,100,1,1,200
257,0.011000000000000001,0.0010000000000000009,0.97,0.13000000000000012,12.237024784088135,0.01,0.8399999999999999,100,100,8,1,200
258,0.0098,0.00020000000000000052,0.98,0.14000000000000012,9.829809665679932,0.01,0.8399999999999999,100,100,1,1,200
259,0.4897,0.0797,0.33,0.10999999999999988,14.740628719329834,0.41000000000000003,0.4399999999999999,100,100,8,1,200
260,0.0794,0.029399999999999996,0.87,0.4300000000000001,13.70230770111084,0.05,0.4399999999999999,100,100,4,1,200
261,0.0009000000000000001,0.0091,0.78,0.18000000000000005,11.48880124092102,0.01,0.6,100,100,4,1,200
262,0.20020000000000002,0.07020000000000001,0.67,0.3100000000000001,13.68459153175354,0.13,0.35999999999999993,100,100,8,1,200
263,0.1193,0.029300000000000007,0.53,0.41000000000000003,11.609265804290771,0.09,0.12,100,100,16,1,200
264,0.3537,0.05630000000000002,0.62,0.5,11.687770366668701,0.41000000000000003,0.12,100,100,16,1,200
265,0.3194,0.02939999999999998,0.49,0.21000000000000002,13.601112842559814,0.29000000000000004,0.27999999999999997,100,100,4,1,200
266,0.0402,0.009800000000000003,0.23,0.5299999999999999,8.081070184707642,0.05,0.7599999999999999,100,100,1,1,200
267,0.048,0.0020000000000000018,0.9500000000000001,0.5900000000000001,12.274975061416626,0.05,0.35999999999999993,100,100,4,1,200
268,0.12090000000000001,0.03090000000000001,0.34,0.3399999999999999,12.47136116027832,0.09,0.6799999999999999,100,100,16,1,200
269,0.2756,0.014400000000000024,0.28,0.0799999999999999,12.932286024093628,0.29000000000000004,0.35999999999999993,100,100,4,1,200
270,0.0369,0.0131,0.38,0.29999999999999993,12.621508359909058,0.05,0.6799999999999999,100,100,8,1,200
271,0.0171,0.0071,0.36,0.15999999999999992,8.308435678482056,0.01,0.5199999999999999,100,100,1,1,200
272,0.21300000000000002,0.04300000000000001,0.18,0.09999999999999998,7.570068359375,0.17,0.27999999999999997,100,100,1,1,200
273,0.44730000000000003,0.0373,0.63,0.030000000000000027,8.382494449615479,0.41000000000000003,0.6,100,100,1,1,200
274,0.4686,0.09860000000000002,0.09,0.18999999999999997,9.469745874404907,0.37,0.27999999999999997,100,100,1,1,200
275,0.1315,0.0015000000000000013,0.01,0.7499999999999999,12.59317922592163,0.13,0.7599999999999999,100,100,4,1,200
276,0.25880000000000003,0.031200000000000006,0.44,0.4,11.242537021636963,0.29000000000000004,0.04,100,100,4,1,200
277,0.4057,0.004300000000000026,0.6,0.32,16.336283922195435,0.41000000000000003,0.27999999999999997,100,100,16,1,200
278,0.37420000000000003,0.0358,0.88,0.84,12.234119892120361,0.41000000000000003,0.04,100,100,16,1,200
279,0.061200000000000004,0.011200000000000002,0.46,0.05999999999999989,12.17589282989502,0.05,0.5199999999999999,100,100,4,1,200
280,0.1046,0.014600000000000002,0.03,0.8099999999999998,14.610759735107422,0.09,0.8399999999999999,100,100,4,1,200
281,0.45570000000000005,0.04570000000000002,0.16,0.5999999999999999,9.039106607437134,0.41000000000000003,0.7599999999999999,100,100,1,1,200
282,0.4413,0.07130000000000003,0.59,0.15000000000000008,8.094606876373291,0.37,0.4399999999999999,100,100,1,1,200
283,0.16690000000000002,0.08309999999999998,0.39,0.35000000000000003,8.128713369369507,0.25,0.04,100,100,1,1,200
284,0.22310000000000002,0.05310000000000001,0.8,0.11999999999999988,12.969178438186646,0.17,0.9199999999999999,100,100,4,1,200
285,0.4529,0.08290000000000003,0.9400000000000001,0.18000000000000016,13.116769075393677,0.37,0.7599999999999999,100,100,16,1,200
286,0.0244,0.014400000000000001,0.24,0.5999999999999999,12.387147426605225,0.01,0.8399999999999999,100,100,4,1,200
287,0.0546,0.0046,0.26,0.09999999999999992,11.857560157775879,0.05,0.35999999999999993,100,100,16,1,200
288,0.13720000000000002,0.04720000000000002,0.04,0.23999999999999996,7.812509059906006,0.09,0.27999999999999997,100,100,1,1,200
289,0.1008,0.010800000000000004,0.16,0.5999999999999999,12.24923825263977,0.09,0.7599999999999999,100,100,4,1,200
290,0.0165,0.006500000000000001,0.19,0.41,12.227700233459473,0.01,0.6,100,100,4,1,200
291,0.2595,0.11049999999999999,0.25,0.10999999999999993,10.456501722335815,0.37,0.35999999999999993,100,100,1,1,200
292,0.36000000000000004,0.030000000000000027,0.41000000000000003,0.0500000000000001,11.006917238235474,0.33,0.35999999999999993,100,100,16,1,200
293,0.06380000000000001,0.0662,0.42,0.14,8.025075435638428,0.13,0.27999999999999997,100,100,1,1,200
294,0.1018,0.011800000000000005,0.97,0.77,11.452231884002686,0.09,0.19999999999999998,100,100,8,1,200
295,0.4272,0.05720000000000003,0.77,0.65,12.636751413345337,0.37,0.12,100,100,8,1,200
296,0.2379,0.052100000000000035,0.88,0.1200000000000001,11.810937404632568,0.29000000000000004,0.7599999999999999,100,100,16,1,200
297,0.0932,0.0032000000000000084,0.77,0.01000000000000012,8.58447003364563,0.09,0.7599999999999999,100,100,1,1,200
298,0.3718,0.041800000000000004,0.29,0.1499999999999999,13.85546612739563,0.33,0.4399999999999999,100,100,16,1,200
299,0.3378,0.047799999999999954,0.72,0.040000000000000036,11.964663743972778,0.29000000000000004,0.6799999999999999,100,100,8,1,200
300,0.32120000000000004,0.048799999999999955,0.75,0.55,9.542923927307129,0.37,0.19999999999999998,100,100,1,1,200
301,0.1857,0.024300000000000016,0.97,0.69,12.144701480865479,0.21000000000000002,0.27999999999999997,100,100,16,1,200
302,0.48190000000000005,0.03190000000000004,0.49,0.13000000000000006,15.603832483291626,0.45,0.35999999999999993,100,100,16,1,200
303,0.0523,0.0022999999999999965,0.88,0.68,14.601611852645874,0.05,0.19999999999999998,100,100,16,1,200
304,0.0313,0.0213,0.16,0.5999999999999999,13.270259380340576,0.01,0.7599999999999999,100,100,4,1,200
305,0.0135,0.0034999999999999996,0.09,0.18999999999999997,7.9015491008758545,0.01,0.27999999999999997,100,100,1,1,200
306,0.4249,0.02510000000000001,0.44,0.23999999999999994,8.27181625366211,0.45,0.6799999999999999,100,100,1,1,200
307,0.008400000000000001,0.001599999999999999,0.51,0.15000000000000008,12.12291145324707,0.01,0.35999999999999993,100,100,4,1,200
308,0.2969,0.03310000000000002,0.58,0.14000000000000007,11.072611808776855,0.33,0.4399999999999999,100,100,16,1,200
309,0.2597,0.03030000000000005,0.78,0.05999999999999983,11.205652475357056,0.29000000000000004,0.8399999999999999,100,100,4,1,200
310,0.26780000000000004,0.017800000000000038,0.07,0.7699999999999998,11.703839540481567,0.25,0.8399999999999999,100,100,16,1,200
311,0.1446,0.05460000000000001,0.37,0.46999999999999986,15.111037969589233,0.09,0.8399999999999999,100,100,8,1,200
312,0.276,0.026000000000000023,0.93,0.41000000000000014,13.918460369110107,0.25,0.5199999999999999,100,100,8,1,200
313,0.4123,0.0022999999999999687,0.44,0.4799999999999999,13.62262511253357,0.41000000000000003,0.9199999999999999,100,100,4,1,200
314,0.22410000000000002,0.02589999999999998,0.1,0.5,15.689955472946167,0.25,0.6,100,100,4,1,200
315,0.1043,0.014300000000000007,0.21,0.6299999999999999,12.974395036697388,0.09,0.8399999999999999,100,100,8,1,200
316,0.37460000000000004,0.04460000000000003,0.06,0.019999999999999997,12.407310724258423,0.33,0.04,100,100,16,1,200
317,0.45430000000000004,0.08430000000000004,0.14,0.2999999999999999,11.32010269165039,0.37,0.4399999999999999,100,100,1,1,200
318,0.3723,0.0023000000000000242,0.7000000000000001,0.10000000000000009,14.883384466171265,0.37,0.6,100,100,4,1,200
319,0.21660000000000001,0.033399999999999985,0.79,0.1299999999999999,9.731743335723877,0.25,0.9199999999999999,100,100,1,1,200
320,0.0516,0.0384,0.01,0.26999999999999996,8.574632406234741,0.09,0.27999999999999997,100,100,1,1,200
321,0.3388,0.008799999999999975,0.31,0.030000000000000027,12.38042688369751,0.33,0.27999999999999997,100,100,4,1,200
322,0.2717,0.021699999999999997,0.91,0.79,10.753570079803467,0.25,0.12,100,100,16,1,200
323,0.3643,0.0343,0.9500000000000001,0.6700000000000002,13.110407590866089,0.33,0.27999999999999997,100,100,4,1,200
324,0.23120000000000002,0.021199999999999997,0.81,0.10999999999999988,15.237491369247437,0.21000000000000002,0.9199999999999999,100,100,8,1,200
325,0.1633,0.0067000000000000115,0.97,0.85,11.95453929901123,0.17,0.12,100,100,8,1,200
326,0.4247,0.054700000000000026,0.91,0.07000000000000017,13.717289209365845,0.37,0.8399999999999999,100,100,16,1,200
327,0.3588,0.0912,0.3,0.26,14.483889102935791,0.45,0.04,100,100,8,1,200
328,0.21250000000000002,0.0025000000000000022,0.38,0.34,14.896064758300781,0.21000000000000002,0.04,100,100,4,1,200
329,0.0684,0.021599999999999994,0.92,0.08000000000000018,12.715519189834595,0.09,0.8399999999999999,100,100,16,1,200
330,0.0714,0.021400000000000002,0.67,0.2499999999999999,10.803048372268677,0.05,0.9199999999999999,100,100,1,1,200
331,0.0327,0.017300000000000003,0.8,0.039999999999999813,13.043635129928589,0.05,0.8399999999999999,100,100,4,1,200
332,0.3864,0.02360000000000001,0.81,0.029999999999999805,13.890393495559692,0.41000000000000003,0.8399999999999999,100,100,16,1,200
333,0.3221,0.0479,0.33,0.13000000000000003,13.809400796890259,0.37,0.19999999999999998,100,100,8,1,200
334,0.3209,0.030899999999999983,0.54,0.1800000000000001,12.730708122253418,0.29000000000000004,0.35999999999999993,100,100,16,1,200
335,0.3195,0.01050000000000001,0.48,0.28,12.446145296096802,0.33,0.19999999999999998,100,100,16,1,200
336,0.2601,0.010099999999999998,0.72,0.039999999999999925,7.540421724319458,0.25,0.7599999999999999,100,100,1,1,200
337,0.2243,0.01429999999999998,0.53,0.1499999999999999,12.873986005783081,0.21000000000000002,0.6799999999999999,100,100,16,1,200
338,0.21150000000000002,0.0015000000000000013,0.53,0.01000000000000012,10.089711904525757,0.21000000000000002,0.5199999999999999,100,100,1,1,200
339,0.2664,0.02360000000000001,0.47000000000000003,0.19000000000000006,9.565168142318726,0.29000000000000004,0.27999999999999997,100,100,1,1,200
340,0.4239,0.013899999999999968,0.81,0.6100000000000001,13.652516841888428,0.41000000000000003,0.19999999999999998,100,100,8,1,200
341,0.4611,0.011099999999999999,0.36,0.08000000000000002,17.228755950927734,0.45,0.27999999999999997,100,100,4,1,200
342,0.49110000000000004,0.041100000000000025,0.33,0.10999999999999988,8.880766868591309,0.45,0.4399999999999999,100,100,1,1,200
343,0.1567,0.0267,0.11,0.6499999999999999,16.383315086364746,0.13,0.7599999999999999,100,100,16,1,200
344,0.1422,0.012199999999999989,0.61,0.1499999999999999,12.694555521011353,0.13,0.7599999999999999,100,100,8,1,200
345,0.1618,0.04820000000000002,0.09,0.6699999999999999,10.987024068832397,0.21000000000000002,0.7599999999999999,100,100,8,1,200
346,0.2652,0.015199999999999991,0.23,0.11000000000000001,12.994403839111328,0.25,0.12,100,100,4,1,200
347,0.275,0.05499999999999999,0.64,0.2799999999999999,14.721150875091553,0.33,0.9199999999999999,100,100,16,1,200
348,0.329,0.07900000000000001,0.84,0.08000000000000007,16.1673481464386,0.25,0.7599999999999999,100,100,8,1,200
349,0.1985,0.028499999999999998,0.8,0.68,13.380027294158936,0.17,0.12,100,100,8,1,200
350,0.3773,0.04730000000000001,0.51,0.31000000000000005,14.53943943977356,0.33,0.19999999999999998,100,100,4,1,200
351,0.0809,0.009099999999999997,0.44,0.08000000000000007,13.338915824890137,0.09,0.35999999999999993,100,100,8,1,200
352,0.49500000000000005,0.04500000000000004,0.15,0.6099999999999999,11.577630758285522,0.45,0.7599999999999999,100,100,1,1,200
353,0.39990000000000003,0.06990000000000002,0.74,0.3000000000000001,12.861494779586792,0.33,0.4399999999999999,100,100,16,1,200
354,0.32580000000000003,0.07580000000000003,0.9,0.78,14.110087871551514,0.25,0.12,100,100,16,1,200
355,0.0983,0.008300000000000002,0.5,0.41999999999999993,8.434026002883911,0.09,0.9199999999999999,100,100,1,1,200
356,0.0709,0.0591,0.96,0.52,7.60913348197937,0.13,0.4399999999999999,100,100,1,1,200
357,0.053200000000000004,0.11680000000000001,0.73,0.10999999999999988,12.171658754348755,0.17,0.8399999999999999,100,100,16,1,200
358,0.0985,0.0485,0.81,0.29000000000000015,12.596787214279175,0.05,0.5199999999999999,100,100,8,1,200
359,0.25780000000000003,0.032200000000000006,0.51,0.009999999999999898,13.0331552028656,0.29000000000000004,0.5199999999999999,100,100,8,1,200
360,0.48800000000000004,0.11800000000000005,0.3,0.020000000000000018,8.01699709892273,0.37,0.27999999999999997,100,100,1,1,200
361,0.0,0.01,0.9500000000000001,0.3500000000000001,9.509641170501709,0.01,0.6,100,100,1,1,200
362,0.2977,0.04770000000000002,0.08,0.4399999999999999,12.784291505813599,0.25,0.5199999999999999,100,100,4,1,200
363,0.2797,0.010300000000000031,0.81,0.77,12.97705340385437,0.29000000000000004,0.04,100,100,8,1,200
364,0.4439,0.033899999999999986,0.67,0.15000000000000013,11.427323579788208,0.41000000000000003,0.5199999999999999,100,100,16,1,200
365,0.109,0.021000000000000005,0.78,0.1399999999999999,10.320887565612793,0.13,0.9199999999999999,100,100,1,1,200
366,0.17470000000000002,0.00470000000000001,0.47000000000000003,0.43000000000000005,10.974900722503662,0.17,0.04,100,100,16,1,200
367,0.20550000000000002,0.035500000000000004,0.97,0.77,10.007561922073364,0.17,0.19999999999999998,100,100,1,1,200
368,0.0771,0.012899999999999995,0.6,0.15999999999999992,12.390164613723755,0.09,0.7599999999999999,100,100,16,1,200
369,0.2194,0.0494,0.27,0.009999999999999953,14.44938588142395,0.17,0.27999999999999997,100,100,16,1,200
370,0.42000000000000004,0.010000000000000009,0.15,0.04999999999999999,12.77253770828247,0.41000000000000003,0.19999999999999998,100,100,8,1,200
371,0.13920000000000002,0.030799999999999994,0.37,0.17,8.895323276519775,0.17,0.19999999999999998,100,100,1,1,200
372,0.3416,0.1316,0.84,0.64,14.25417423248291,0.21000000000000002,0.19999999999999998,100,100,8,1,200
373,0.277,0.027000000000000024,0.6900000000000001,0.1499999999999998,14.880484580993652,0.25,0.8399999999999999,100,100,16,1,200
374,0.1039,0.0539,0.26,0.14,8.907447576522827,0.05,0.12,100,100,1,1,200
375,0.11850000000000001,0.02850000000000001,0.13,0.06999999999999998,12.581287860870361,0.09,0.19999999999999998,100,100,4,1,200
376,0.3417,0.0917,0.19,0.08999999999999997,7.875852584838867,0.25,0.27999999999999997,100,100,1,1,200
377,0.4055,0.044499999999999984,0.35000000000000003,0.07000000000000006,11.580860614776611,0.45,0.27999999999999997,100,100,16,1,200
378,0.037000000000000005,0.027000000000000003,0.74,0.019999999999999907,11.01470398902893,0.01,0.7599999999999999,100,100,4,1,200
379,0.31170000000000003,0.018299999999999983,0.72,0.52,13.342712163925171,0.33,0.19999999999999998,100,100,8,1,200
380,0.3093,0.020699999999999996,0.81,0.29000000000000015,12.1187105178833,0.33,0.5199999999999999,100,100,4,1,200
381,0.2015,0.008500000000000008,0.64,0.040000000000000036,11.675537347793579,0.21000000000000002,0.6,100,100,16,1,200
382,0.40850000000000003,0.0015000000000000013,0.6,0.0,10.761989831924438,0.41000000000000003,0.6,100,100,8,1,200
383,0.2831,0.0469,0.98,0.06000000000000005,12.038207054138184,0.33,0.9199999999999999,100,100,8,1,200
384,0.0005,0.0095,0.39,0.030000000000000082,12.15410590171814,0.01,0.35999999999999993,100,100,16,1,200
385,0.11960000000000001,0.029600000000000015,0.17,0.13,11.330627918243408,0.09,0.04,100,100,4,1,200
386,0.149,0.01899999999999999,0.22,0.05999999999999997,11.691452264785767,0.13,0.27999999999999997,100,100,8,1,200
387,0.4519,0.0019000000000000128,0.85,0.01000000000000012,13.004651069641113,0.45,0.8399999999999999,100,100,8,1,200
388,0.4708,0.020799999999999985,0.02,0.18,8.006655216217041,0.45,0.19999999999999998,100,100,1,1,200
389,0.09870000000000001,0.04870000000000001,0.07,0.4499999999999999,11.388539791107178,0.05,0.5199999999999999,100,100,16,1,200
390,0.18710000000000002,0.05710000000000001,0.9400000000000001,0.6600000000000001,11.120590448379517,0.13,0.27999999999999997,100,100,4,1,200
391,0.2906,0.0005999999999999894,0.03,0.8099999999999998,13.614418268203735,0.29000000000000004,0.8399999999999999,100,100,4,1,200
392,0.0151,0.0051,0.4,0.5199999999999999,12.192237377166748,0.01,0.9199999999999999,100,100,8,1,200
393,0.4465,0.07650000000000001,0.8200000000000001,0.30000000000000016,11.201343774795532,0.37,0.5199999999999999,100,100,8,1,200
394,0.08080000000000001,0.009199999999999986,0.4,0.2799999999999999,10.653723001480103,0.09,0.6799999999999999,100,100,4,1,200
395,0.21100000000000002,0.0010000000000000009,0.74,0.019999999999999907,11.961410284042358,0.21000000000000002,0.7599999999999999,100,100,8,1,200
396,0.39,0.020000000000000018,0.8200000000000001,0.7000000000000001,8.236598253250122,0.41000000000000003,0.12,100,100,1,1,200
397,0.22510000000000002,0.024899999999999978,0.25,0.02999999999999997,11.74457597732544,0.25,0.27999999999999997,100,100,16,1,200
398,0.0794,0.050600000000000006,0.81,0.37000000000000016,8.58245038986206,0.13,0.4399999999999999,100,100,1,1,200
399,0.2503,0.08030000000000001,0.59,0.47,8.019512176513672,0.17,0.12,100,100,1,1,200
