ensemble_size,calibration_batches,edge_per_t,T,real_epsilon,mu,rho,estimated_epsilon,time_calibration,distance_epsilon
1,400,64,256,0.4033313656825381,0.31310530771784617,16,0.4016,29.236003875732422,0.0017313656825380663
1,400,1,16,0.43426153179279625,0.30324908948055085,16,0.4515,2.837132453918457,0.01723846820720376
1,400,1,32,0.26571661820548986,0.44271564692238835,16,0.24680000000000002,4.21902322769165,0.018916618205489844
1,400,1,64,0.1690099914756633,0.08095590494094129,16,0.1471,6.953168630599976,0.021909991475663304
1,400,1,128,0.17423857728730213,0.41145074526713316,16,0.1519,12.41266942024231,0.022338577287302125
1,400,1,256,0.164350575672692,0.4498723189334918,16,0.1817,23.50532603263855,0.01734942432730799
1,400,4,16,0.1802912609263978,0.031921568060716166,16,0.058100000000000006,3.202699899673462,0.12219126092639779
1,400,4,32,0.2375520769288924,0.48709725404937637,16,0.21610000000000001,4.958152770996094,0.021452076928892394
1,400,4,64,0.46463160865417336,0.044973369559556386,16,0.4773,8.423722982406616,0.012668391345826646
1,400,4,128,0.05743440341694789,0.22151331687851733,16,0.1182,15.162531614303589,0.06076559658305211
1,400,4,256,0.2960911197959291,0.0812728702301096,16,0.3027,28.818981409072876,0.0066088802040709105
1,400,16,16,0.03274608297648329,0.11731611015138171,16,0.0655,3.1695706844329834,0.03275391702351671
1,400,16,32,0.36544943747001063,0.10297856831851909,16,0.22940000000000002,4.891404390335083,0.1360494374700106
1,400,16,64,0.3863864536231716,0.3083974052262297,16,0.3895,8.310703754425049,0.0031135463768284244
1,400,16,128,0.015120803547800654,0.2663476047375905,16,0.016300000000000002,15.133265495300293,0.0011791964521993478
1,400,16,256,0.09911404302608579,0.38507363565448083,16,0.0893,28.850677967071533,0.00981404302608578
1,400,64,16,0.046954814890517504,0.026811115176613387,16,0.1899,3.192518472671509,0.1429451851094825
1,400,64,32,0.17986553612361628,0.2350788620759391,16,0.08310000000000001,4.917362451553345,0.09676553612361627
1,400,64,64,0.3911698187105349,0.11927475509971813,16,0.38530000000000003,8.370129823684692,0.00586981871053488
1,400,64,128,0.16350667178917488,0.129317977703592,16,0.17120000000000002,15.288581371307373,0.007693328210825134
1,400,64,256,0.18205562093796812,0.37729566499993183,16,0.18280000000000002,29.039998054504395,0.0007443790620318969
1,400,1,16,0.26097470955910973,0.20959671701012167,16,0.29510000000000003,2.852802276611328,0.0341252904408903
1,400,1,32,0.03946286931636689,0.01668536225014816,16,0.0028,4.273966312408447,0.03666286931636689
1,400,1,64,0.35072424752438675,0.0677438745074368,16,0.331,7.033191204071045,0.01972424752438673
1,400,1,128,0.03040381941809167,0.3475502719134529,16,0.0291,12.459083080291748,0.0013038194180916701
1,400,1,256,0.4124377891018231,0.16125764791841402,16,0.41090000000000004,23.4262912273407,0.0015377891018230616
1,400,4,16,0.07946693810537458,0.06530242924486107,16,0.1879,3.187323808670044,0.10843306189462543
1,400,4,32,0.05455787476039903,0.4595345700737276,16,0.08510000000000001,4.898652791976929,0.03054212523960098
1,400,4,64,0.38796528221159626,0.053159740315540105,16,0.3864,8.302669763565063,0.0015652822115962417
1,400,4,128,0.13952495187227726,0.32135508169088794,16,0.0287,15.069801568984985,0.11082495187227726
1,400,4,256,0.37158139507786964,0.25259748458986325,16,0.3945,28.813842296600342,0.02291860492213038
1,400,16,16,0.46448544820511983,0.16295543594383327,16,0.49870000000000003,3.1821906566619873,0.0342145517948802
1,400,16,32,0.32903650060865625,0.2072852906704462,16,0.3266,4.890143871307373,0.0024365006086562446
1,400,16,64,0.49701709651003445,0.03965545162423445,16,0.2701,8.307781219482422,0.22691709651003444
1,400,16,128,0.46001334746013567,0.4311661844896786,16,0.40840000000000004,15.10871958732605,0.05161334746013563
1,400,16,256,0.14324122779932136,0.032976846094299406,16,0.15360000000000001,28.813714265823364,0.010358772200678656
1,400,64,16,0.34799665849155076,0.4026478422992583,16,0.3305,3.1854755878448486,0.017496658491550743
1,400,64,32,0.10854626877124846,0.35316012462414165,16,0.09530000000000001,4.910735130310059,0.013246268771248446
1,400,64,64,0.19093782857951713,0.0318624475286573,16,0.2026,8.389156818389893,0.01166217142048287
1,400,64,128,0.0747464855513042,0.35420098493462443,16,0.0772,15.230681419372559,0.0024535144486958066
1,400,64,256,0.4601537168888368,0.016279311181570555,16,0.4726,29.191089630126953,0.012446283111163248
1,400,1,16,0.4397913842605658,0.44122713355854487,16,0.22240000000000001,2.8463120460510254,0.21739138426056578
1,400,1,32,0.14561605018147228,0.01611606152468864,16,0.0751,4.212606430053711,0.07051605018147228
1,400,1,64,0.2958210057508811,0.33291459509677124,16,0.1957,6.9438440799713135,0.10012100575088109
1,400,1,128,0.25041748413307485,0.0403878285359196,16,0.2252,12.368946075439453,0.02521748413307484
1,400,1,256,0.1840174055177768,0.17969447144016804,16,0.17830000000000001,23.4665367603302,0.005717405517776775
1,400,4,16,0.40842577839352334,0.2434342030395929,16,0.3297,3.176812171936035,0.07872577839352335
1,400,4,32,0.45631259448719963,0.16917368419044104,16,0.4675,4.893335819244385,0.011187405512800397
1,400,4,64,0.008847287071478305,0.011283825903514011,16,0.0098,8.289107322692871,0.000952712928521695
1,400,4,128,0.11628404149323096,0.4158159741985768,16,0.1262,15.12192964553833,0.009915958506769046
1,400,4,256,0.2065132049221075,0.14284641961821304,16,0.2024,29.206814527511597,0.004113204922107511
1,400,16,16,0.21236106630193397,0.40469423888049677,16,0.2816,3.191542863845825,0.06923893369806605
1,400,16,32,0.15564337494996677,0.1522606000815082,16,0.24230000000000002,4.901759624481201,0.08665662505003324
1,400,16,64,0.28704141869179234,0.33338499576694064,16,0.3058,8.343044519424438,0.018758581308207678
1,400,16,128,0.37727419464932954,0.1844513935081089,16,0.3743,15.189250230789185,0.00297419464932952
1,400,16,256,0.25306276845894216,0.2530026646614957,16,0.23670000000000002,28.99345874786377,0.016362768458942134
1,400,64,16,0.09501992950524096,0.16376200412102893,16,0.1962,3.198822021484375,0.10118007049475905
1,400,64,32,0.2610448863448624,0.11784516923946775,16,0.2778,4.935688495635986,0.0167551136551376
1,400,64,64,0.0050889288293841095,0.09232976383836494,16,0.12150000000000001,8.37716817855835,0.1164110711706159
1,400,64,128,0.3312732262802067,0.265453630167805,16,0.3427,15.252048254013062,0.011426773719793282
1,400,64,256,0.45142272684451973,0.349358568501619,16,0.4757,29.256296396255493,0.024277273155480283
1,400,1,16,0.3923301057993707,0.12867248371597778,16,0.4118,2.8581643104553223,0.01946989420062928
1,400,1,32,0.3377844264490621,0.0982640164091973,16,0.1927,4.235265016555786,0.14508442644906208
1,400,1,64,0.26051819444352203,0.39879416875580165,16,0.31420000000000003,6.957125663757324,0.053681805556478
1,400,1,128,0.09188508922309041,0.06877803727524517,16,0.038200000000000005,12.471647024154663,0.053685089223090406
1,400,1,256,0.07959464527194521,0.2490978415058953,16,0.0959,23.436139583587646,0.01630535472805479
1,400,4,16,0.05880984902517439,0.28549313918654523,16,0.0683,3.180011749267578,0.009490150974825612
1,400,4,32,0.06391417490229712,0.4127131260729334,16,0.0608,4.9019129276275635,0.0031141749022971163
1,400,4,64,0.2826284173070191,0.38718611412997667,16,0.31010000000000004,8.321426630020142,0.027471582692980945
1,400,4,128,0.23848582861879963,0.17791141776036384,16,0.28500000000000003,15.195063352584839,0.0465141713812004
1,400,4,256,0.36834609707586435,0.25935591244858625,16,0.374,28.79688024520874,0.005653902924135645
1,400,16,16,0.45380128357211386,0.14980455771009027,16,0.3859,3.1875946521759033,0.06790128357211384
1,400,16,32,0.22973222884365935,0.0045495512856814635,16,0.3655,4.912373065948486,0.13576777115634064
1,400,16,64,0.19969866978826722,0.2002267232637327,16,0.0903,8.347121238708496,0.10939866978826722
1,400,16,128,0.10864231891093606,0.29214627350465483,16,0.1578,15.212785243988037,0.04915768108906393
1,400,16,256,0.3114650744400474,0.487660091990786,16,0.3214,29.124040365219116,0.009934925559952623
1,400,64,16,0.4894263289804432,0.1851022475128154,16,0.48600000000000004,3.2097597122192383,0.0034263289804431496
1,400,64,32,0.38232266761503636,0.06289914293017884,16,0.37160000000000004,4.9428441524505615,0.010722667615036319
1,400,64,64,0.07342350422529981,0.4879950279764152,16,0.0826,8.412055969238281,0.0091764957747002
1,400,64,128,0.250281246709504,0.23941065523286753,16,0.2595,15.328816890716553,0.009218753290495985
1,400,64,256,0.38259888856775387,0.18080671899881834,16,0.38070000000000004,29.27098536491394,0.0018988885677538314
1,400,1,16,0.4421024090818213,0.1406029597032163,16,0.4509,2.867109775543213,0.008797590918178722
1,400,1,32,0.11570405335328826,0.1597833824805029,16,0.0838,4.246220111846924,0.03190405335328826
1,400,1,64,0.07480621372699581,0.36079571926163345,16,0.08120000000000001,6.985832452774048,0.006393786273004201
1,400,1,128,0.12215576382689353,0.47633772854841255,16,0.08560000000000001,12.4644033908844,0.03655576382689352
1,400,1,256,0.31779400700876886,0.3372360784126784,16,0.3201,23.433634042739868,0.0023059929912311317
1,400,4,16,0.31233557567259496,0.41114229365214194,16,0.031900000000000005,3.164472818374634,0.28043557567259497
1,400,4,32,0.10319451996065937,0.24300099860733398,16,0.1521,4.889249324798584,0.04890548003934064
1,400,4,64,0.3506758986206373,0.33328129602505946,16,0.32530000000000003,8.32048511505127,0.02537589862063727
1,400,4,128,0.41735754167369954,0.24721728591776432,16,0.371,15.190335988998413,0.04635754167369954
1,400,4,256,0.27019542695814136,0.007518168396788871,16,0.2356,28.885359048843384,0.034595426958141356
1,400,16,16,0.20828195121835358,0.10017420765021195,16,0.227,3.196246385574341,0.01871804878164643
1,400,16,32,0.21297393678502446,0.37095881789596197,16,0.2451,4.923513412475586,0.03212606321497555
1,400,16,64,0.2911586506696906,0.2942399172869168,16,0.2585,8.348781824111938,0.03265865066969059
1,400,16,128,0.14669967396497768,0.2470171312094227,16,0.1711,15.14547324180603,0.02440032603502232
1,400,16,256,0.10104432298150773,0.4956059042874477,16,0.1009,29.202566146850586,0.0001443229815077246
1,400,64,16,0.3760114422892755,0.00948104152711654,16,0.0233,3.200411081314087,0.35271144228927553
1,400,64,32,0.13512769694248067,0.38544007880315606,16,0.0824,4.931126117706299,0.05272769694248067
1,400,64,64,0.127907602163842,0.4736105995735523,16,0.1206,8.435153484344482,0.007307602163842006
1,400,64,128,0.21190363940350515,0.493778031781065,16,0.2383,15.352164268493652,0.02639636059649486
1,400,64,256,0.2219464750013455,0.36978773589887776,16,0.2096,29.34312868118286,0.012346475001345503
1,400,1,16,0.33090693675752525,0.053639934048907656,16,0.2851,2.8605263233184814,0.04580693675752523
1,400,1,32,0.48775672141894316,0.3458971798067509,16,0.42560000000000003,4.239668846130371,0.06215672141894313
1,400,1,64,0.1442274512423874,0.4898438049557395,16,0.1192,6.98471474647522,0.025027451242387394
1,400,1,128,0.03770465416871682,0.25859541429919247,16,0.0025,12.44356656074524,0.03520465416871682
1,400,1,256,0.4585717414385335,0.387846148493566,16,0.4914,23.483439683914185,0.03282825856146648
1,400,4,16,0.35801005788097107,0.3325740015827997,16,0.3481,3.2097556591033936,0.009910057880971046
1,400,4,32,0.4183877907874102,0.3494320968902332,16,0.3808,4.935839653015137,0.03758779078741015
1,400,4,64,0.1454337937677374,0.391728013866521,16,0.23320000000000002,8.313242197036743,0.08776620623226261
1,400,4,128,0.11018253158805363,0.11396707120057536,16,0.182,15.087376117706299,0.07181746841194636
1,400,4,256,0.17426504782905716,0.28670142089351913,16,0.1837,28.79828953742981,0.00943495217094284
1,400,16,16,0.16941391147013812,0.39850716599479263,16,0.3432,3.1715824604034424,0.17378608852986188
1,400,16,32,0.3136533361312751,0.3726540905873907,16,0.2376,4.912262201309204,0.0760533361312751
1,400,16,64,0.27535808379079224,0.3011692520387552,16,0.3448,8.48443603515625,0.06944191620920775
1,400,16,128,0.028056426223507458,0.025833215168280577,16,0.11120000000000001,15.424732685089111,0.08314357377649255
1,400,16,256,0.20640602890903192,0.0456364575273383,16,0.22410000000000002,29.331374406814575,0.017693971090968097
1,400,64,16,0.40208890014534543,0.1332253953975958,16,0.3932,3.20780348777771,0.008888900145345435
1,400,64,32,0.2593569007558025,0.44739389901701404,16,0.27080000000000004,4.939214468002319,0.011443099244197563
1,400,64,64,0.3916969797204105,0.31020979880107347,16,0.449,8.360279560089111,0.0573030202795895
1,400,64,128,0.3212113201178072,0.1482486172371117,16,0.2944,15.252756834030151,0.02681132011780718
1,400,64,256,0.4884155532320623,0.029657398870990004,16,0.5,29.347142457962036,0.011584446767937684
1,400,1,16,0.18502546394955083,0.49728549952227896,16,0.155,2.891098737716675,0.03002546394955083
1,400,1,32,0.16625261085542126,0.38756816285075085,16,0.012700000000000001,4.300689697265625,0.15355261085542127
1,400,1,64,0.12018100014949112,0.07488526016290248,16,0.1307,7.0952370166778564,0.010518999850508887
1,400,1,128,0.2912786234459262,0.22732695259008473,16,0.265,12.63538670539856,0.026278623445926186
1,400,1,256,0.3129014921826193,0.4645919842713346,16,0.32330000000000003,23.714659214019775,0.01039850781738072
1,400,4,16,0.4469369312575142,0.006982143157482745,16,0.1867,3.228274345397949,0.26023693125751424
1,400,4,32,0.2394534597840583,0.04759389955759097,16,0.23450000000000001,4.966276168823242,0.004953459784058284
1,400,4,64,0.36072626164701527,0.4125941759812894,16,0.42810000000000004,8.420642375946045,0.06737373835298477
1,400,4,128,0.0571915881784863,0.3070587966432484,16,0.0947,15.355117082595825,0.03750841182151371
1,400,4,256,0.26605706427130305,0.47460324810600363,16,0.25780000000000003,29.08581519126892,0.008257064271303016
1,400,16,16,0.10065683540844272,0.45869103473784856,16,0.2933,3.1845593452453613,0.19264316459155728
1,400,16,32,0.3427991520669104,0.0598539792847661,16,0.1893,4.908940076828003,0.15349915206691042
1,400,16,64,0.35243650252855513,0.08659158332274286,16,0.31880000000000003,8.349703550338745,0.0336365025285551
1,400,16,128,0.310368206422741,0.39406428654394193,16,0.2849,15.209838628768921,0.025468206422741002
1,400,16,256,0.01766885890008857,0.2007985620733857,16,0.016,29.064615964889526,0.0016688589000885684
1,400,64,16,0.4180467556805612,0.0725674995817599,16,0.45020000000000004,3.2241082191467285,0.032153244319438834
1,400,64,32,0.3872575839517631,0.4766878068613956,16,0.3925,4.971865653991699,0.005242416048236942
1,400,64,64,0.011925395467501043,0.39203580176328245,16,0.0634,8.449573516845703,0.051474604532498955
1,400,64,128,0.4396095636850994,0.4289537429661035,16,0.4481,15.343554258346558,0.008490436314900596
1,400,64,256,0.05600892888413572,0.2975853463942184,16,0.029900000000000003,29.08361530303955,0.02610892888413572
1,400,1,16,0.2959628692896714,0.08038502057044594,16,0.191,2.8869240283966064,0.10496286928967141
1,400,1,32,0.19575358611109434,0.13530947865439347,16,0.126,4.3663740158081055,0.06975358611109433
1,400,1,64,0.3128246931049068,0.18655951426709183,16,0.3675,7.049604654312134,0.0546753068950932
1,400,1,128,0.32109422365508217,0.24983680145792908,16,0.38480000000000003,12.55080270767212,0.06370577634491786
1,400,1,256,0.14438841149542264,0.05610956329676897,16,0.1459,23.477947473526,0.0015115885045773603
1,400,4,16,0.14991867572931367,0.3702306257510552,16,0.1451,3.1904704570770264,0.0048186757293136595
1,400,4,32,0.16790450876793334,0.17305527858861286,16,0.21180000000000002,4.9066808223724365,0.04389549123206668
1,400,4,64,0.4486222947932595,0.4765840708244056,16,0.49310000000000004,8.327895879745483,0.04447770520674055
1,400,4,128,0.16667318405987364,0.045187957591607375,16,0.20500000000000002,15.180349111557007,0.03832681594012638
1,400,4,256,0.15676526055757,0.13376779873203754,16,0.1621,29.208584547042847,0.0053347394424299865
1,400,16,16,0.21012393731106221,0.493466803838978,16,0.1063,3.2083771228790283,0.10382393731106221
1,400,16,32,0.1568328943001001,0.24028806933850633,16,0.48910000000000003,4.9301066398620605,0.3322671056998999
1,400,16,64,0.146202994541685,0.01883223650798671,16,0.3894,8.384437799453735,0.24319700545831502
1,400,16,128,0.48805149064767395,0.26630642651054814,16,0.49870000000000003,15.323712348937988,0.010648509352326085
1,400,16,256,0.3949610524128219,0.17602197182943474,16,0.3875,29.002978801727295,0.007461052412821911
1,400,64,16,0.3186340697495502,0.476760461438862,16,0.33230000000000004,3.231593132019043,0.01366593025044982
1,400,64,32,0.15230649463654633,0.4548288711426752,16,0.1975,4.9513115882873535,0.04519350536345368
1,400,64,64,0.33208467687022825,0.30878090535881225,16,0.3149,8.973423957824707,0.017184676870228233
1,400,64,128,0.4232716956962519,0.469163350574379,16,0.3942,20.03592348098755,0.029071695696251898
1,400,64,256,0.4588823277916131,0.009024065302377537,16,0.454,37.8624324798584,0.0048823277916130725
1,400,1,16,0.04080192852594311,0.31348669248802435,16,0.0135,3.7820522785186768,0.02730192852594311
1,400,1,32,0.23772268996446455,0.23909316569674832,16,0.2361,5.593290567398071,0.0016226899644645465
1,400,1,64,0.09477573563483643,0.07679333040215264,16,0.07250000000000001,9.310149192810059,0.022275735634836424
1,400,1,128,0.42591435662764315,0.3258087004823858,16,0.4254,16.259644508361816,0.0005143566276431533
1,400,1,256,0.2969132945326332,0.09333126614289211,16,0.3178,30.6310977935791,0.020886705467366817
1,400,4,16,0.2638655315333867,0.463683554899978,16,0.1738,4.419996738433838,0.0900655315333867
1,400,4,32,0.3179130454166641,0.17822670382662076,16,0.3159,6.50841498374939,0.002013045416664083
1,400,4,64,0.14295434124077827,0.07010725254325217,16,0.2112,10.745301723480225,0.06824565875922173
1,400,4,128,0.28803478872464994,0.14677898771905606,16,0.262,19.96595048904419,0.026034788724649927
1,400,4,256,0.10732212383894002,0.19608543353823926,16,0.1694,36.69149875640869,0.062077876161059975
1,400,16,16,0.4169690777275623,0.44339199870798257,16,0.43860000000000005,4.026371002197266,0.021630922272437736
1,400,16,32,0.4385176367807868,0.09483514069266746,16,0.4494,6.586338758468628,0.01088236321921321
1,400,16,64,0.05595921490851696,0.0704410199305412,16,0.3466,10.992114543914795,0.29064078509148306
1,400,16,128,0.26317159834661374,0.2731955793942309,16,0.26990000000000003,20.066075801849365,0.0067284016533862845
1,400,16,256,0.32674420962806605,0.426230035903786,16,0.35050000000000003,37.78843283653259,0.023755790371933982
1,400,64,16,0.1627840413055162,0.38631993730029784,16,0.2391,4.3169262409210205,0.0763159586944838
1,400,64,32,0.3359887160838374,0.08001559930803015,16,0.3587,6.6456379890441895,0.022711283916162617
1,400,64,64,0.4058557385897158,0.16643239648034658,16,0.39730000000000004,10.928146600723267,0.008555738589715756
1,400,64,128,0.1482078752529276,0.4521060524065313,16,0.1408,20.378934144973755,0.007407875252927604
1,400,64,256,0.01858126814415806,0.39954074592709116,16,0.0109,37.826513051986694,0.0076812681441580585
1,400,1,16,0.27424587133463163,0.3537712973085345,16,0.2021,4.0111119747161865,0.07214587133463163
1,400,1,32,0.12708754743146683,0.4846618177543744,16,0.16870000000000002,5.69371223449707,0.04161245256853319
1,400,1,64,0.08338049945213949,0.4777930752217492,16,0.007500000000000001,9.149408102035522,0.07588049945213948
1,400,1,128,0.02394291056570902,0.21392143011903175,16,0.050800000000000005,16.434690237045288,0.026857089434290986
1,400,1,256,0.28865350350277263,0.21263919109560453,16,0.2874,30.548424005508423,0.001253503502772646
1,400,4,16,0.47227527403936753,0.4738614698755791,16,0.3574,4.160403251647949,0.11487527403936754
1,400,4,32,0.44664694184436976,0.4201779876745617,16,0.3855,6.553738117218018,0.06114694184436975
1,400,4,64,0.08571136234091103,0.3826453441335291,16,0.1421,11.178088426589966,0.05638863765908897
1,400,4,128,0.21465573457926368,0.10525066590639465,16,0.1715,19.929836750030518,0.043155734579263666
1,400,4,256,0.12110717466658988,0.034582409158054495,16,0.1494,37.69079399108887,0.028292825333410127
1,400,16,16,0.2505508478540087,0.34918609893528174,16,0.046,4.349144697189331,0.20455084785400873
1,400,16,32,0.16516100293850566,0.40209119520945197,16,0.33130000000000004,6.614903211593628,0.16613899706149438
1,400,16,64,0.03810225879057205,0.3363414109316414,16,0.1975,11.170700073242188,0.15939774120942796
1,400,16,128,0.03785022300565016,0.09897447243108481,16,0.055200000000000006,19.3813955783844,0.017349776994349843
1,400,16,256,0.025883731038974844,0.42902884782773754,16,0.0471,37.282285928726196,0.02121626896102516
1,400,64,16,0.22174613516875047,0.30147006410827326,16,0.136,4.265091180801392,0.08574613516875046
1,400,64,32,0.482161928976948,0.33880225362765765,16,0.4738,6.493060827255249,0.008361928976947985
1,400,64,64,0.3578787706340581,0.32135520639227894,16,0.3607,10.869462251663208,0.002821229365941924
1,400,64,128,0.41156754988574584,0.30280921637253544,16,0.3488,20.16270875930786,0.06276754988574584
1,400,64,256,0.08680071156274427,0.030165137955492194,16,0.08800000000000001,38.004234790802,0.0011992884372557383
1,400,1,16,0.19771968187583971,0.12033971360286966,16,0.1228,3.769319772720337,0.07491968187583971
1,400,1,32,0.2528637991357522,0.37134699968556856,16,0.2283,5.677299976348877,0.024563799135752185
1,400,1,64,0.27010876083971075,0.4849136840310804,16,0.22110000000000002,9.245069980621338,0.04900876083971073
1,400,1,128,0.19652608491435813,0.33521139557831103,16,0.23900000000000002,16.56414556503296,0.04247391508564188
1,400,1,256,0.13737671528643397,0.13847370531160336,16,0.1255,30.705445766448975,0.01187671528643397
1,400,4,16,0.2735187143104104,0.07745483163917255,16,0.061500000000000006,4.311847686767578,0.21201871431041042
1,400,4,32,0.051177424142561156,0.47638180986506623,16,0.1073,6.611804246902466,0.05612257585743885
1,400,4,64,0.051696505542922266,0.3966328699322082,16,0.1956,10.780638456344604,0.14390349445707773
1,400,4,128,0.44907684601444053,0.11674498201215444,16,0.4414,20.05507469177246,0.007676846014440519
1,400,4,256,0.22137851768973515,0.13724731358733777,16,0.2431,36.93447017669678,0.021721482310264856
1,400,16,16,0.38844850528654246,0.49058489251691495,16,0.41550000000000004,4.037756443023682,0.02705149471345758
1,400,16,32,0.18763057153594137,0.2732952757017962,16,0.2439,6.200158596038818,0.056269428464058635
1,400,16,64,0.03990233293905382,0.37341354585871667,16,0.0302,10.754472017288208,0.009702332939053818
1,400,16,128,0.2691601543617194,0.27253631524933203,16,0.29200000000000004,19.711893558502197,0.02283984563828062
1,400,16,256,0.21836706837079367,0.1855891804844887,16,0.20770000000000002,37.567227840423584,0.010667068370793648
1,400,64,16,0.22533117329805208,0.46884744867713596,16,0.2207,4.340685606002808,0.0046311732980520715
1,400,64,32,0.42396556910207334,0.48922191339817395,16,0.45430000000000004,6.494066476821899,0.0303344308979267
1,400,64,64,0.20619111092542985,0.13337129639192985,16,0.1348,10.966323375701904,0.07139111092542985
1,400,64,128,0.4273355951396881,0.3121196072816261,16,0.4576,19.766091108322144,0.0302644048603119
1,400,64,256,0.23181489719761433,0.21602656813170285,16,0.2306,38.51886820793152,0.0012148971976143341
1,400,1,16,0.1745236753911723,0.10996708392327065,16,0.0981,3.945802927017212,0.0764236753911723
1,400,1,32,0.06057584444635655,0.14921691547082122,16,0.031900000000000005,5.749477386474609,0.028675844446356548
1,400,1,64,0.3438014868544,0.21421434042108972,16,0.30060000000000003,9.24188232421875,0.04320148685439995
1,400,1,128,0.05169261631548783,0.2708681627972968,16,0.0666,16.143420696258545,0.01490738368451218
1,400,1,256,0.1538540344635309,0.02480392099727169,16,0.2049,30.306953191757202,0.05104596553646909
1,400,4,16,0.3197688421092748,0.46111829729946674,16,0.27030000000000004,4.280152082443237,0.04946884210927477
1,400,4,32,0.011499916660061837,0.22198003385478765,16,0.1259,6.525887489318848,0.11440008333993817
1,400,4,64,0.44460342660383734,0.3152425654277437,16,0.432,11.130080223083496,0.012603426603837342
1,400,4,128,0.3239296402398837,0.07209964417789949,16,0.30510000000000004,19.630372524261475,0.01882964023988365
1,400,4,256,0.3023165673991763,0.0676884913807963,16,0.2174,36.19059157371521,0.08491656739917627
1,400,16,16,0.11838414599728586,0.20064826156785548,16,0.20270000000000002,4.233938932418823,0.08431585400271416
1,400,16,32,0.030962822024968917,0.2999006163167007,16,0.21780000000000002,6.36674952507019,0.1868371779750311
1,400,16,64,0.30234218912962435,0.1782641886415296,16,0.302,10.877527475357056,0.00034218912962435954
1,400,16,128,0.4878463978620477,0.2665682045106545,16,0.48660000000000003,19.749149084091187,0.0012463978620476657
1,400,16,256,0.24473945066793729,0.21122952971866543,16,0.2427,38.13994860649109,0.002039450667937287
1,400,64,16,0.26083726364711174,0.30758123048185027,16,0.2396,4.285374879837036,0.02123726364711173
1,400,64,32,0.41844075554548915,0.19401733536773896,16,0.4516,6.490327835083008,0.03315924445451085
1,400,64,64,0.02554599016335124,0.08891725906005976,16,0.013800000000000002,11.231544494628906,0.011745990163351238
1,400,64,128,0.030936390535349967,0.403768200886931,16,0.054200000000000005,20.066383361816406,0.023263609464650038
1,400,64,256,0.04012762594729913,0.015334397256581311,16,0.0233,38.487038373947144,0.016827625947299127
