N,T,edge_per_t,evidences_per_t,calibration_batches,epsilon_msm,real_epsilon,time_calibration,distance_epsilon
100,64,16,8,100,0.22513000000000002,0.20174227110117848,6.461799621582031,0.02338772889882154
100,64,16,8,200,0.22425,0.20174227110117848,13.345937490463257,0.022507728898821522
100,64,16,8,400,0.22423,0.20174227110117848,25.700578451156616,0.02248772889882153
100,64,16,8,800,0.22419000000000003,0.20174227110117848,48.87895202636719,0.022447728898821545
100,64,16,8,50,0.14058,0.28298921692050166,3.0961177349090576,0.14240921692050165
100,64,16,8,100,0.32455,0.28298921692050166,6.041762828826904,0.04156078307949834
100,64,16,8,200,0.32398000000000005,0.28298921692050166,12.019792079925537,0.04099078307949838
100,64,16,8,400,0.32198000000000004,0.28298921692050166,24.36963415145874,0.03899078307949838
100,64,16,8,800,0.32252000000000003,0.28298921692050166,95.97740125656128,0.039530783079498366
100,64,16,8,50,0.34647000000000006,0.3466176648460898,6.6900787353515625,0.00014766484608974562
100,64,16,8,100,0.36042,0.3466176648460898,13.842788219451904,0.013802335153910217
100,64,16,8,200,0.36436,0.3466176648460898,12.45254135131836,0.017742335153910216
100,64,16,8,400,0.36475,0.3466176648460898,25.569859266281128,0.018132335153910217
100,64,16,8,800,0.35423000000000004,0.3466176648460898,50.013060331344604,0.0076123351539102435
100,64,16,8,50,0.35748,0.32858386694247377,6.361947059631348,0.028896133057526252
100,64,16,8,100,0.3139,0.32858386694247377,17.313282251358032,0.014683866942473756
100,64,16,8,200,0.35690000000000005,0.32858386694247377,35.1076397895813,0.028316133057526283
100,64,16,8,400,0.31345,0.32858386694247377,53.25141358375549,0.015133866942473762
100,64,16,8,800,0.31305000000000005,0.32858386694247377,50.03549337387085,0.015533866942473717
100,64,16,8,50,0.44288000000000005,0.4577405409266678,2.9992482662200928,0.014860540926667776
100,64,16,8,100,0.4379,0.4577405409266678,6.043071508407593,0.019840540926667816
100,64,16,8,200,0.43859000000000004,0.4577405409266678,12.05989384651184,0.01915054092666779
100,64,16,8,400,0.43853000000000003,0.4577405409266678,24.06606960296631,0.019210540926667796
100,64,16,8,800,0.43798000000000004,0.4577405409266678,51.42746686935425,0.01976054092666779
100,64,16,8,50,0.044180000000000004,0.1017683735175049,3.1271474361419678,0.05758837351750489
100,64,16,8,100,0.04376,0.1017683735175049,5.9743382930755615,0.058008373517504895
100,64,16,8,200,0.061770000000000005,0.1017683735175049,11.962167501449585,0.03999837351750489
100,64,16,8,400,0.06117,0.1017683735175049,24.173486709594727,0.04059837351750489
100,64,16,8,800,0.061520000000000005,0.1017683735175049,49.56100344657898,0.04024837351750489
100,64,16,8,50,0.12653,0.23104157794491115,3.007856607437134,0.10451157794491114
100,64,16,8,100,0.15203000000000003,0.23104157794491115,5.999174356460571,0.07901157794491112
100,64,16,8,200,0.13808,0.23104157794491115,11.98953914642334,0.09296157794491114
100,64,16,8,400,0.13833,0.23104157794491115,25.803746700286865,0.09271157794491114
100,64,16,8,800,0.13787000000000002,0.23104157794491115,52.92569375038147,0.09317157794491113
100,64,16,8,50,0.39471,0.41352689309410584,3.334803819656372,0.018816893094105835
100,64,16,8,100,0.39575000000000005,0.41352689309410584,6.400116205215454,0.017776893094105795
100,64,16,8,200,0.39336000000000004,0.41352689309410584,12.723098039627075,0.020166893094105798
100,64,16,8,400,0.39442000000000005,0.41352689309410584,24.980459213256836,0.019106893094105792
100,64,16,8,800,0.3931,0.41352689309410584,49.18690538406372,0.020426893094105836
100,64,16,8,50,0.17524,0.22385139683563143,3.5141212940216064,0.048611396835631426
100,64,16,8,100,0.17511000000000002,0.22385139683563143,6.992722511291504,0.04874139683563142
100,64,16,8,200,0.17508,0.22385139683563143,13.920201301574707,0.04877139683563142
100,64,16,8,400,0.17865,0.22385139683563143,48.90137076377869,0.04520139683563143
100,64,16,8,800,0.17481000000000002,0.22385139683563143,48.67514777183533,0.04904139683563141
100,64,16,8,50,0.31002,0.20745047319708793,3.0231759548187256,0.10256952680291209
100,64,16,8,100,0.30907,0.20745047319708793,6.028254270553589,0.10161952680291209
100,64,16,8,200,0.30882000000000004,0.20745047319708793,11.974031925201416,0.10136952680291211
100,64,16,8,400,0.30805000000000005,0.20745047319708793,24.114989042282104,0.10059952680291212
100,64,16,8,800,0.3088,0.20745047319708793,48.092933177948,0.1013495268029121
100,64,16,8,50,0.009630000000000001,0.07320918147937472,2.982175827026367,0.06357918147937472
100,64,16,8,100,0.07550000000000001,0.07320918147937472,5.971884489059448,0.002290818520625293
100,64,16,8,200,0.21049,0.07320918147937472,11.948177814483643,0.1372808185206253
100,64,16,8,400,0.21056000000000002,0.07320918147937472,24.48268961906433,0.1373508185206253
100,64,16,8,800,0.20942000000000002,0.07320918147937472,58.22178864479065,0.1362108185206253
100,64,16,8,50,0.23735000000000003,0.24434831333566548,10.531800031661987,0.006998313335665446
100,64,16,8,100,0.23729000000000003,0.24434831333566548,13.505242824554443,0.00705831333566545
100,64,16,8,200,0.23756000000000002,0.24434831333566548,26.895387887954712,0.006788313335665458
100,64,16,8,400,0.23756000000000002,0.24434831333566548,79.52174234390259,0.006788313335665458
100,64,16,8,800,0.2376,0.24434831333566548,111.30749082565308,0.006748313335665473
100,64,16,8,50,0.36277000000000004,0.3917472221447346,3.069533109664917,0.028977222144734582
100,64,16,8,100,0.37588000000000005,0.3917472221447346,5.940793991088867,0.015867222144734572
100,64,16,8,200,0.36221000000000003,0.3917472221447346,11.978088617324829,0.029537222144734587
100,64,16,8,400,0.37504000000000004,0.3917472221447346,23.8586003780365,0.01670722214473458
100,64,16,8,800,0.36269,0.3917472221447346,48.17977523803711,0.029057222144734607
100,64,16,8,50,0.12423000000000001,0.017730664214795633,3.1623990535736084,0.10649933578520437
100,64,16,8,100,0.11558000000000002,0.017730664214795633,6.357059001922607,0.09784933578520438
100,64,16,8,200,0.12337000000000001,0.017730664214795633,12.30534291267395,0.10563933578520437
100,64,16,8,400,0.10571000000000001,0.017730664214795633,23.815095901489258,0.08797933578520438
100,64,16,8,800,0.10497000000000001,0.017730664214795633,79.98345875740051,0.08723933578520437
100,64,16,8,50,0.0795,0.052091113328049166,7.547165632247925,0.027408886671950836
100,64,16,8,100,0.042690000000000006,0.052091113328049166,13.814058065414429,0.00940111332804916
100,64,16,8,200,0.06947,0.052091113328049166,29.66848874092102,0.01737888667195084
100,64,16,8,400,0.04419000000000001,0.052091113328049166,49.46944046020508,0.007901113328049159
100,64,16,8,800,0.042760000000000006,0.052091113328049166,48.243754386901855,0.00933111332804916
100,64,16,8,50,0.44968,0.4055029186572662,3.007645845413208,0.04417708134273385
100,64,16,8,100,0.44489000000000006,0.4055029186572662,6.059062719345093,0.03938708134273389
100,64,16,8,200,0.44668,0.4055029186572662,12.016308546066284,0.041177081342733846
100,64,16,8,400,0.44881000000000004,0.4055029186572662,23.976063013076782,0.043307081342733866
100,64,16,8,800,0.44955000000000006,0.4055029186572662,68.30574870109558,0.044047081342733885
100,64,16,8,50,0.21254,0.3745614566512055,3.2571425437927246,0.1620214566512055
100,64,16,8,100,0.19959000000000002,0.3745614566512055,6.542977809906006,0.17497145665120548
100,64,16,8,200,0.20956000000000002,0.3745614566512055,13.05866265296936,0.16500145665120547
100,64,16,8,400,0.20978000000000002,0.3745614566512055,25.91468906402588,0.16478145665120547
100,64,16,8,800,0.20965000000000003,0.3745614566512055,107.38595986366272,0.16491145665120546
100,64,16,8,50,0.13719,0.05575124563684708,9.010339498519897,0.08143875436315293
100,64,16,8,100,0.13347,0.05575124563684708,6.192694664001465,0.07771875436315293
100,64,16,8,200,0.13252,0.05575124563684708,24.483171224594116,0.07676875436315292
100,64,16,8,400,0.13342,0.05575124563684708,40.77191686630249,0.07766875436315293
100,64,16,8,800,0.13310000000000002,0.05575124563684708,53.112361669540405,0.07734875436315294
100,64,16,8,50,0.42052000000000006,0.39340156621033556,4.250168085098267,0.027118433789664498
100,64,16,8,100,0.42651000000000006,0.39340156621033556,8.090203523635864,0.03310843378966449
100,64,16,8,200,0.42404000000000003,0.39340156621033556,13.790422201156616,0.030638433789664465
100,64,16,8,400,0.42381,0.39340156621033556,23.83428692817688,0.030408433789664457
100,64,16,8,800,0.42423000000000005,0.39340156621033556,50.788119316101074,0.03082843378966449
100,64,16,8,50,0.39872,0.42015829157480494,3.274754524230957,0.021438291574804924
100,64,16,8,100,0.44888000000000006,0.42015829157480494,6.5663816928863525,0.028721708425195114
100,64,16,8,200,0.44899000000000006,0.42015829157480494,13.107086420059204,0.028831708425195113
100,64,16,8,400,0.44871000000000005,0.42015829157480494,24.340041875839233,0.02855170842519511
100,64,16,8,800,0.45045,0.42015829157480494,59.680399656295776,0.030291708425195074
100,64,16,8,50,0.00898,0.10721086235985022,3.2979702949523926,0.09823086235985022
100,64,16,8,100,0.18473,0.10721086235985022,5.937743902206421,0.07751913764014978
100,64,16,8,200,0.18233000000000002,0.10721086235985022,12.02930498123169,0.0751191376401498
100,64,16,8,400,0.18162,0.10721086235985022,24.366714239120483,0.07440913764014978
100,64,16,8,800,0.18301,0.10721086235985022,131.26302909851074,0.07579913764014978
100,64,16,8,50,0.44763000000000003,0.49803970575548767,9.189960241317749,0.050409705755487644
100,64,16,8,100,0.44415000000000004,0.49803970575548767,18.513749599456787,0.05388970575548763
100,64,16,8,200,0.44714000000000004,0.49803970575548767,34.67800951004028,0.050899705755487634
100,64,16,8,400,0.44720000000000004,0.49803970575548767,31.03990912437439,0.05083970575548763
100,64,16,8,800,0.44216000000000005,0.49803970575548767,53.211652994155884,0.05587970575548762
100,64,16,8,50,0.46481000000000006,0.4809129925303607,2.97068190574646,0.016102992530360627
100,64,16,8,100,0.46329000000000004,0.4809129925303607,6.017731666564941,0.01762299253036065
100,64,16,8,200,0.46292000000000005,0.4809129925303607,12.282529354095459,0.01799299253036063
100,64,16,8,400,0.46155,0.4809129925303607,24.605823755264282,0.019362992530360668
100,64,16,8,800,0.46304000000000006,0.4809129925303607,105.06972098350525,0.01787299253036062
100,64,16,8,50,0.012440000000000001,0.11126529895366111,3.870634078979492,0.0988252989536611
100,64,16,8,100,0.21787,0.11126529895366111,7.6491615772247314,0.1066047010463389
100,64,16,8,200,0.21748,0.11126529895366111,14.320178031921387,0.1062147010463389
100,64,16,8,400,0.21725000000000003,0.11126529895366111,23.876067876815796,0.10598470104633892
100,64,16,8,800,0.21797000000000002,0.11126529895366111,58.05742955207825,0.10670470104633892
100,64,16,8,50,0.10059000000000001,0.22550645117727802,3.105592966079712,0.12491645117727801
100,64,16,8,100,0.10015,0.22550645117727802,5.904143333435059,0.125356451177278
100,64,16,8,200,0.09862000000000001,0.22550645117727802,11.813932418823242,0.126886451177278
100,64,16,8,400,0.08971000000000001,0.22550645117727802,23.732160329818726,0.135796451177278
100,64,16,8,800,0.09010000000000001,0.22550645117727802,47.501548767089844,0.135406451177278
100,64,16,8,50,0.15471000000000001,0.2689909082292494,2.9559173583984375,0.11428090822924941
100,64,16,8,100,0.15118,0.2689909082292494,5.916664361953735,0.11781090822924942
100,64,16,8,200,0.06798,0.2689909082292494,11.828099250793457,0.20101090822924944
100,64,16,8,400,0.32916,0.2689909082292494,35.400248527526855,0.06016909177075058
100,64,16,8,800,0.32906,0.2689909082292494,169.60948753356934,0.06006909177075059
100,64,16,8,50,0.48705000000000004,0.4876326798910222,10.722434759140015,0.0005826798910221753
100,64,16,8,100,0.48905000000000004,0.4876326798910222,21.31010603904724,0.0014173201089778265
100,64,16,8,200,0.48441000000000006,0.4876326798910222,40.70006012916565,0.003222679891022151
100,64,16,8,400,0.48654000000000003,0.4876326798910222,83.13752269744873,0.0010926798910221858
100,64,16,8,800,0.48604,0.4876326798910222,136.22164607048035,0.0015926798910221862
100,64,16,8,50,0.19263000000000002,0.05476605485612823,4.705804347991943,0.1378639451438718
100,64,16,8,100,0.26649,0.05476605485612823,10.590019702911377,0.21172394514387177
100,64,16,8,200,0.19157000000000002,0.05476605485612823,14.857023000717163,0.13680394514387179
100,64,16,8,400,0.19157000000000002,0.05476605485612823,26.48916721343994,0.13680394514387179
100,64,16,8,800,0.19186,0.05476605485612823,50.69485092163086,0.13709394514387177
100,64,16,8,50,0.31399000000000005,0.18823612019225322,2.9860129356384277,0.12575387980774683
100,64,16,8,100,0.31995,0.18823612019225322,6.807993412017822,0.1317138798077468
100,64,16,8,200,0.31596,0.18823612019225322,13.196014165878296,0.1277238798077468
100,64,16,8,400,0.23124000000000003,0.18823612019225322,24.196969509124756,0.04300387980774681
100,64,16,8,800,0.23106000000000002,0.18823612019225322,47.6436653137207,0.042823879807746795
100,64,16,8,50,0.10503000000000001,0.27975275957990814,2.9918155670166016,0.17472275957990813
100,64,16,8,100,0.01247,0.27975275957990814,6.376817941665649,0.26728275957990816
100,64,16,8,200,0.013640000000000001,0.27975275957990814,30.751540660858154,0.26611275957990815
100,64,16,8,400,0.10187,0.27975275957990814,42.530216455459595,0.17788275957990812
100,64,16,8,800,0.10131000000000001,0.27975275957990814,49.12674832344055,0.17844275957990813
100,64,16,8,50,0.16825,0.11639263153298102,2.9588687419891357,0.051857368467018994
100,64,16,8,100,0.16327000000000003,0.11639263153298102,5.935465574264526,0.04687736846701901
100,64,16,8,200,0.16322,0.11639263153298102,11.86909532546997,0.04682736846701899
100,64,16,8,400,0.16595000000000001,0.11639263153298102,23.741694450378418,0.049557368467019
100,64,16,8,800,0.16539,0.11639263153298102,81.49844813346863,0.04899736846701899
100,64,16,8,50,0.46257000000000004,0.49735131213355277,8.513561248779297,0.03478131213355273
100,64,16,8,100,0.46301000000000003,0.49735131213355277,17.285425901412964,0.03434131213355274
100,64,16,8,200,0.4641,0.49735131213355277,36.169167041778564,0.03325131213355276
100,64,16,8,400,0.46455,0.49735131213355277,70.40158247947693,0.03280131213355275
100,64,16,8,800,0.46519000000000005,0.49735131213355277,76.76053047180176,0.03216131213355272
100,64,16,8,50,0.0007400000000000001,0.27222646509800147,3.1448705196380615,0.27148646509800145
100,64,16,8,100,0.0037300000000000002,0.27222646509800147,6.122085332870483,0.26849646509800146
100,64,16,8,200,0.005240000000000001,0.27222646509800147,12.27185320854187,0.26698646509800145
100,64,16,8,400,0.00093,0.27222646509800147,24.090746641159058,0.2712964650980015
100,64,16,8,800,0.00126,0.27222646509800147,96.89195084571838,0.2709664650980015
100,64,16,8,50,0.49614,0.4952110293861058,7.52015233039856,0.0009289706138942422
100,64,16,8,100,0.49837000000000004,0.4952110293861058,12.316105127334595,0.003158970613894252
100,64,16,8,200,0.49984000000000006,0.4952110293861058,12.22620177268982,0.004628970613894279
100,64,16,8,400,0.49612000000000006,0.4952110293861058,24.048043251037598,0.0009089706138942777
100,64,16,8,800,0.49919,0.4952110293861058,51.51497268676758,0.003978970613894239
100,64,16,8,50,0.31629,0.3846423224063672,3.0431101322174072,0.06835232240636718
100,64,16,8,100,0.31814000000000003,0.3846423224063672,6.117253065109253,0.06650232240636716
100,64,16,8,200,0.31624,0.3846423224063672,12.269178867340088,0.06840232240636718
100,64,16,8,400,0.31608,0.3846423224063672,25.720744609832764,0.06856232240636717
100,64,16,8,800,0.31801,0.3846423224063672,47.62702465057373,0.06663232240636718
100,64,16,8,50,0.12523,0.2929918880792018,2.9678659439086914,0.16776188807920178
100,64,16,8,100,0.30489000000000005,0.2929918880792018,5.9214911460876465,0.01189811192079826
100,64,16,8,200,0.33513000000000004,0.2929918880792018,11.873287439346313,0.04213811192079825
100,64,16,8,400,0.30682000000000004,0.2929918880792018,27.254420042037964,0.013828111920798247
100,64,16,8,800,0.30653,0.2929918880792018,162.53407740592957,0.013538111920798235
100,64,16,8,50,0.27853,0.10935792321368487,9.672887802124023,0.16917207678631513
100,64,16,8,100,0.30400000000000005,0.10935792321368487,19.817427158355713,0.19464207678631518
100,64,16,8,200,0.30269,0.10935792321368487,40.074617862701416,0.19333207678631514
100,64,16,8,400,0.27869000000000005,0.10935792321368487,80.2351450920105,0.16933207678631518
100,64,16,8,800,0.27512000000000003,0.10935792321368487,128.25479006767273,0.16576207678631516
100,64,16,8,50,0.14592000000000002,0.054466060583626796,2.970613956451416,0.09145393941637323
100,64,16,8,100,0.13262000000000002,0.054466060583626796,5.9984450340271,0.07815393941637322
100,64,16,8,200,0.13172,0.054466060583626796,11.904313087463379,0.07725393941637321
100,64,16,8,400,0.13219,0.054466060583626796,23.79855179786682,0.0777239394163732
100,64,16,8,800,0.13287000000000002,0.054466060583626796,50.24635696411133,0.07840393941637322
100,64,16,8,50,0.45217,0.3493069806270515,3.4614169597625732,0.1028630193729485
100,64,16,8,100,0.45744,0.3493069806270515,6.671931743621826,0.1081330193729485
100,64,16,8,200,0.45642000000000005,0.3493069806270515,13.998693943023682,0.10711301937294854
100,64,16,8,400,0.45255000000000006,0.3493069806270515,23.813826084136963,0.10324301937294855
100,64,16,8,800,0.45260000000000006,0.3493069806270515,49.17671465873718,0.10329301937294855
100,64,16,8,50,0.11624000000000001,0.03714642080186398,4.365953683853149,0.07909357919813603
100,64,16,8,100,0.10522000000000001,0.03714642080186398,14.263771057128906,0.06807357919813603
100,64,16,8,200,0.10374000000000001,0.03714642080186398,28.915980339050293,0.06659357919813604
100,64,16,8,400,0.11130000000000001,0.03714642080186398,52.25792860984802,0.07415357919813603
100,64,16,8,800,0.10999,0.03714642080186398,51.6650710105896,0.07284357919813603
100,64,16,8,50,0.27799,0.21163877937569225,2.974848508834839,0.06635122062430776
100,64,16,8,100,0.27205,0.21163877937569225,5.935665607452393,0.06041122062430776
100,64,16,8,200,0.2725,0.21163877937569225,11.924839496612549,0.060861220624307766
100,64,16,8,400,0.27278,0.21163877937569225,23.805665969848633,0.06114122062430777
100,64,16,8,800,0.26914000000000005,0.21163877937569225,53.74548411369324,0.05750122062430779
100,64,16,8,50,0.32663000000000003,0.3377158673186516,3.884957790374756,0.011085867318651577
100,64,16,8,100,0.36371000000000003,0.3377158673186516,7.688309192657471,0.025994132681348425
100,64,16,8,200,0.32692000000000004,0.3377158673186516,15.468213319778442,0.010795867318651564
100,64,16,8,400,0.36454000000000003,0.3377158673186516,31.81061601638794,0.026824132681348423
100,64,16,8,800,0.36357,0.3377158673186516,90.36384153366089,0.025854132681348396
100,64,16,8,50,0.37432000000000004,0.37797921698992043,7.420460224151611,0.0036592169899203886
100,64,16,8,100,0.38248000000000004,0.37797921698992043,14.964348793029785,0.004500783010079612
100,64,16,8,200,0.37943000000000005,0.37797921698992043,12.747164487838745,0.0014507830100796149
100,64,16,8,400,0.37988000000000005,0.37797921698992043,23.98728108406067,0.0019007830100796208
100,64,16,8,800,0.37949000000000005,0.37797921698992043,48.329838514328,0.0015107830100796193
100,64,16,8,50,0.26419000000000004,0.23037206996674764,3.059568405151367,0.0338179300332524
100,64,16,8,100,0.26454,0.23037206996674764,6.11452579498291,0.03416793003325236
100,64,16,8,200,0.26073,0.23037206996674764,12.261988401412964,0.03035793003325238
100,64,16,8,400,0.26115000000000005,0.23037206996674764,24.5029935836792,0.03077793003325241
100,64,16,8,800,0.26097000000000004,0.23037206996674764,47.9885151386261,0.030597930033252396
100,64,16,8,50,0.25720000000000004,0.2950347985705239,2.9912853240966797,0.03783479857052385
100,64,16,8,100,0.25391,0.2950347985705239,7.251208782196045,0.04112479857052387
100,64,16,8,200,0.26884,0.2950347985705239,12.357557773590088,0.02619479857052387
100,64,16,8,400,0.26886000000000004,0.2950347985705239,24.459294080734253,0.02617479857052385
100,64,16,8,800,0.26882,0.2950347985705239,48.21091628074646,0.02621479857052389
100,64,16,8,50,0.34122,0.47170060960860094,2.9813549518585205,0.13048060960860092
100,64,16,8,100,0.35377000000000003,0.47170060960860094,5.954086780548096,0.11793060960860091
100,64,16,8,200,0.35267000000000004,0.47170060960860094,11.926856756210327,0.1190306096086009
100,64,16,8,400,0.3522,0.47170060960860094,28.48422408103943,0.11950060960860093
100,64,16,8,800,0.35245000000000004,0.47170060960860094,53.39316940307617,0.1192506096086009
100,64,16,8,50,0.08774000000000001,0.08829738665343734,3.921632766723633,0.0005573866534373251
100,64,16,8,100,0.060480000000000006,0.08829738665343734,7.667910814285278,0.02781738665343733
100,64,16,8,200,0.06316000000000001,0.08829738665343734,12.795438289642334,0.02513738665343733
100,64,16,8,400,0.06242,0.08829738665343734,28.983198642730713,0.025877386653437334
100,64,16,8,800,0.06196000000000001,0.08829738665343734,53.826173067092896,0.02633738665343733
100,64,16,8,50,0.44326000000000004,0.4230603809228044,3.4794209003448486,0.02019961907719564
100,64,16,8,100,0.43722000000000005,0.4230603809228044,6.629337549209595,0.014159619077195651
100,64,16,8,200,0.44118,0.4230603809228044,12.172984600067139,0.018119619077195614
100,64,16,8,400,0.43832000000000004,0.4230603809228044,24.416736125946045,0.01525961907719564
100,64,16,8,800,0.43824,0.4230603809228044,48.1692373752594,0.015179619077195616
100,64,16,8,50,0.28672000000000003,0.37084510802189163,2.9745421409606934,0.0841251080218916
100,64,16,8,100,0.28838,0.37084510802189163,5.978442907333374,0.08246510802189161
100,64,16,8,200,0.26952000000000004,0.37084510802189163,11.952940464019775,0.1013251080218916
100,64,16,8,400,0.32519000000000003,0.37084510802189163,23.879042625427246,0.0456551080218916
100,64,16,8,800,0.32545,0.37084510802189163,47.68228197097778,0.04539510802189162
100,64,16,8,50,0.08707000000000001,0.010011539394414015,2.9712352752685547,0.077058460605586
100,64,16,8,100,0.08395000000000001,0.010011539394414015,5.943377733230591,0.073938460605586
100,64,16,8,200,0.09531,0.010011539394414015,11.903816938400269,0.08529846060558599
100,64,16,8,400,0.08933,0.010011539394414015,27.88243532180786,0.07931846060558599
100,64,16,8,800,0.08897000000000001,0.010011539394414015,138.36893129348755,0.07895846060558599
100,64,16,8,50,0.03713,0.08161540466519496,5.417292833328247,0.044485404665194954
100,64,16,8,100,0.04664,0.08161540466519496,10.98848819732666,0.034975404665194956
100,64,16,8,200,0.045680000000000005,0.08161540466519496,16.80968689918518,0.03593540466519495
100,64,16,8,400,0.04703,0.08161540466519496,45.29520583152771,0.034585404665194955
100,64,16,8,800,0.046490000000000004,0.08161540466519496,54.296319007873535,0.035125404665194954
100,64,16,8,50,0.34654,0.35161891108201015,2.975688934326172,0.00507891108201014
100,64,16,8,100,0.28852,0.35161891108201015,5.964531183242798,0.06309891108201016
100,64,16,8,200,0.32143000000000005,0.35161891108201015,11.94515085220337,0.030188911082010106
100,64,16,8,400,0.32204000000000005,0.35161891108201015,24.30465030670166,0.029578911082010106
100,64,16,8,800,0.32182000000000005,0.35161891108201015,47.90661025047302,0.029798911082010104
100,64,16,8,50,0.24793,0.2137854344534451,2.9567956924438477,0.0341445655465549
100,64,16,8,100,0.24719000000000002,0.2137854344534451,5.92318868637085,0.03340456554655491
100,64,16,8,200,0.26255,0.2137854344534451,11.864458560943604,0.048764565546554894
100,64,16,8,400,0.2621,0.2137854344534451,24.29388189315796,0.04831456554655489
100,64,16,8,800,0.24459000000000003,0.2137854344534451,48.93618392944336,0.03080456554655492
100,64,16,8,50,0.36945000000000006,0.35405502657179944,2.969874143600464,0.01539497342820062
100,64,16,8,100,0.36403,0.35405502657179944,5.921748161315918,0.009974973428200584
100,64,16,8,200,0.36939000000000005,0.35405502657179944,11.846601963043213,0.015334973428200616
100,64,16,8,400,0.36969,0.35405502657179944,23.62430191040039,0.015634973428200583
100,64,16,8,800,0.37001,0.35405502657179944,51.947510719299316,0.01595497342820057
100,64,16,8,50,0.30556,0.08820263691799707,7.403805732727051,0.21735736308200293
100,64,16,8,100,0.30392,0.08820263691799707,13.785127639770508,0.21571736308200296
100,64,16,8,200,0.29956000000000005,0.08820263691799707,28.978307723999023,0.21135736308200298
100,64,16,8,400,0.30368,0.08820263691799707,49.13226842880249,0.21547736308200294
100,64,16,8,800,0.25047,0.08820263691799707,48.261014461517334,0.16226736308200296
100,64,16,8,50,0.23097,0.18837790729708387,2.9545249938964844,0.04259209270291614
100,64,16,8,100,0.10641,0.18837790729708387,5.917129039764404,0.08196790729708386
100,64,16,8,200,0.22894000000000003,0.18837790729708387,11.845183610916138,0.040562092702916164
100,64,16,8,400,0.22857000000000002,0.18837790729708387,26.445297241210938,0.040192092702916155
100,64,16,8,800,0.11221,0.18837790729708387,51.2334680557251,0.07616790729708386
100,64,16,8,50,0.42561000000000004,0.3251948947389274,2.9748106002807617,0.10041510526107267
100,64,16,8,100,0.42583000000000004,0.3251948947389274,5.972307443618774,0.10063510526107267
100,64,16,8,200,0.41264,0.3251948947389274,11.924650430679321,0.08744510526107263
100,64,16,8,400,0.21928000000000003,0.3251948947389274,24.160999298095703,0.10591489473892735
100,64,16,8,800,0.21986000000000003,0.3251948947389274,47.88912057876587,0.10533489473892735
100,64,16,8,50,0.37083000000000005,0.38804864801656064,2.9776406288146973,0.01721864801656059
100,64,16,8,100,0.36837000000000003,0.38804864801656064,5.961094617843628,0.019678648016560607
100,64,16,8,200,0.36284000000000005,0.38804864801656064,11.884658336639404,0.025208648016560586
100,64,16,8,400,0.36335,0.38804864801656064,23.826318502426147,0.02469864801656063
100,64,16,8,800,0.36260000000000003,0.38804864801656064,66.53179860115051,0.025448648016560604
100,64,16,8,50,0.43077000000000004,0.4029077786879964,8.779314517974854,0.027862221312003665
100,64,16,8,100,0.42035000000000006,0.4029077786879964,16.99059748649597,0.01744222131200368
100,64,16,8,200,0.42007000000000005,0.4029077786879964,38.412020683288574,0.017162221312003678
100,64,16,8,400,0.42015,0.4029077786879964,70.80673265457153,0.017242221312003647
100,64,16,8,800,0.41933000000000004,0.4029077786879964,127.43582487106323,0.01642222131200366
100,64,16,8,50,0.11749000000000001,0.027267790222927468,2.9893996715545654,0.09022220977707254
100,64,16,8,100,0.10262,0.027267790222927468,5.909454822540283,0.07535220977707253
100,64,16,8,200,0.11490000000000002,0.027267790222927468,11.859221458435059,0.08763220977707255
100,64,16,8,400,0.11569000000000002,0.027267790222927468,23.742740869522095,0.08842220977707255
100,64,16,8,800,0.11538000000000001,0.027267790222927468,47.39060306549072,0.08811220977707254
